상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,14회,15회,16회,17회,좌석수
2018-07-21,01관,"10:00,  앤트맨과 와스프(디지털),  6,000원","12:25,  인크레더블 2(3D 더빙),  8,000원","14:50,  속닥속닥(디지털),  6,000원","16:45,  앤트맨과 와스프(디지털),  6,000원","19:10,  스카이스크래퍼(디지털),  6,000원","21:15,  앤트맨과 와스프(디지털),  6,000원",,,,,,,,,,,,59
2018-07-21,02관,"09:35,  인크레더블 2(디지털더빙),  6,000원","12:00,  호텔 아르테미스(디지털),  6,000원","13:55,  스카이스크래퍼(디지털),  6,000원",,"17:50,  인크레더블 2(디지털더빙),  6,000원","20:15,  속닥속닥(디지털),  6,000원","22:05,  스카이스크래퍼(디지털),  6,000원","15:55,  꼬마 보트 토토: 타요 타요 배 타요(디지털더빙)",,,,,,,,,,39
2018-07-22,01관,"10:00,  앤트맨과 와스프(디지털),  6,000원","12:25,  인크레더블 2(3D 더빙),  8,000원","14:50,  인크레더블 2(디지털더빙),  6,000원","17:15,  앤트맨과 와스프(디지털),  6,000원","19:40,  스카이스크래퍼(디지털),  6,000원","21:40,  앤트맨과 와스프(디지털),  6,000원",,,,,,,,,,,,59
2018-07-22,02관,"09:35,  인크레더블 2(디지털더빙),  6,000원","12:00,  호텔 아르테미스(디지털),  6,000원","13:55,  스카이스크래퍼(디지털),  6,000원","15:55,  속닥속닥(디지털),  6,000원","17:50,  인크레더블 2(디지털더빙),  6,000원","20:15,  속닥속닥(디지털),  6,000원","22:05,  스카이스크래퍼(디지털),  6,000원",,,,,,,,,,,39
2018-07-23,01관,"10:20,  호텔 아르테미스(디지털)","12:15,  호텔 아르테미스(디지털),  6,000원","14:05,  인크레더블 2(3D 더빙)","16:25,  앤트맨과 와스프(디지털),  6,000원","18:45,  인크레더블 2(디지털더빙),  6,000원","21:10,  앤트맨과 와스프(디지털),  6,000원",,,,,,,,,,,,59
2018-07-23,02관,"10:30,  앤트맨과 와스프(디지털),  6,000원","13:00,  스카이스크래퍼(디지털),  6,000원","15:05,  스카이스크래퍼(디지털),  6,000원","17:10,  인크레더블 2(디지털더빙),  6,000원","19:40,  스카이스크래퍼(디지털),  6,000원","21:40,  속닥속닥(디지털),  6,000원",,,,,,,,,,,,39
2018-07-24,01관,"09:50,  호텔 아르테미스(디지털),  6,000원","11:40,  인크레더블 2(디지털더빙),  6,000원","14:05,  인크레더블 2(3D 더빙),  8,000원","16:25,  앤트맨과 와스프(디지털),  6,000원","18:45,  인크레더블 2(디지털더빙),  6,000원","21:10,  앤트맨과 와스프(디지털),  6,000원",,,,,,,,,,,,59
2018-07-24,02관,"10:30,  앤트맨과 와스프(디지털)","13:00,  스카이스크래퍼(디지털),  6,000원","15:05,  스카이스크래퍼(디지털),  6,000원","17:10,  인크레더블 2(디지털더빙),  6,000원","19:40,  스카이스크래퍼(디지털)","21:40,  속닥속닥(디지털),  6,000원",,,,,,,,,,,,39
2018-07-25,01관,"09:40,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  5,000원","11:10,  미션 임파서블: 폴아웃(디지털),  5,000원","14:00,  미션 임파서블: 폴아웃(디지털),  5,000원","16:45,  인크레더블 2(디지털더빙),  5,000원","19:10,  미션 임파서블: 폴아웃(디지털),  5,000원","21:55,  인랑(디지털),  5,000원",,,,,,,,,,,,59
2018-07-25,02관,"09:20,  인랑(디지털)","11:55,  인랑(디지털),  5,000원","14:35,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  5,000원","16:00,  미션 임파서블: 폴아웃(디지털),  5,000원","18:45,  인랑(디지털),  5,000원","21:25,  미션 임파서블: 폴아웃(디지털),  5,000원",,,,,,,,,,,,39
2018-07-26,01관,"09:40,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","11:10,  미션 임파서블: 폴아웃(디지털),  6,000원","14:00,  미션 임파서블: 폴아웃(디지털),  6,000원","16:45,  인크레더블 2(디지털더빙),  6,000원","19:10,  미션 임파서블: 폴아웃(디지털),  6,000원","21:55,  인랑(디지털),  6,000원",,,,,,,,,,,,59
2018-07-26,02관,"09:20,  미션 임파서블: 폴아웃(디지털),  6,000원","12:00,  인랑(디지털),  6,000원","14:35,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","16:00,  미션 임파서블: 폴아웃(디지털),  6,000원","18:45,  인랑(디지털),  6,000원","21:25,  미션 임파서블: 폴아웃(디지털),  6,000원",,,,,,,,,,,,39
2018-07-27,01관,"09:40,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","11:10,  미션 임파서블: 폴아웃(디지털),  6,000원","14:00,  미션 임파서블: 폴아웃(디지털),  6,000원","16:45,  인크레더블 2(디지털더빙),  6,000원","19:10,  미션 임파서블: 폴아웃(디지털),  6,000원","21:55,  인랑(디지털),  6,000원",,,,,,,,,,,,59
2018-07-27,02관,"09:20,  미션 임파서블: 폴아웃(디지털),  6,000원","12:00,  인랑(디지털),  6,000원","14:35,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","16:00,  미션 임파서블: 폴아웃(디지털),  6,000원","18:45,  인랑(디지털),  6,000원","21:25,  미션 임파서블: 폴아웃(디지털),  6,000원",,,,,,,,,,,,39
2018-07-28,01관,"09:40,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","11:10,  미션 임파서블: 폴아웃(디지털),  6,000원","14:00,  미션 임파서블: 폴아웃(디지털),  6,000원","16:45,  인크레더블 2(디지털더빙),  6,000원","19:10,  미션 임파서블: 폴아웃(디지털),  6,000원","21:55,  인랑(디지털),  6,000원",,,,,,,,,,,,59
2018-07-28,02관,"09:20,  미션 임파서블: 폴아웃(디지털),  6,000원","11:55,  인랑(디지털),  6,000원","14:35,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","16:00,  미션 임파서블: 폴아웃(디지털),  6,000원","18:45,  인랑(디지털),  6,000원","21:25,  미션 임파서블: 폴아웃(디지털),  6,000원",,,,,,,,,,,,39
2018-07-29,01관,"09:40,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","11:10,  미션 임파서블: 폴아웃(디지털),  6,000원","14:00,  미션 임파서블: 폴아웃(디지털),  6,000원","16:45,  인크레더블 2(디지털더빙),  6,000원","19:10,  미션 임파서블: 폴아웃(디지털),  6,000원","21:55,  인랑(디지털),  6,000원",,,,,,,,,,,,59
2018-07-29,02관,"09:20,  미션 임파서블: 폴아웃(디지털),  6,000원","12:00,  인랑(디지털),  6,000원","14:35,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","16:00,  미션 임파서블: 폴아웃(디지털),  6,000원","18:45,  인랑(디지털),  6,000원","21:25,  미션 임파서블: 폴아웃(디지털),  6,000원",,,,,,,,,,,,39
2018-07-30,01관,"09:40,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","11:10,  미션 임파서블: 폴아웃(디지털),  6,000원","14:00,  미션 임파서블: 폴아웃(디지털),  6,000원","16:45,  인크레더블 2(디지털더빙),  6,000원","19:10,  미션 임파서블: 폴아웃(디지털),  6,000원","21:55,  인랑(디지털),  6,000원",,,,,,,,,,,,59
2018-07-30,02관,"09:20,  미션 임파서블: 폴아웃(디지털),  6,000원","12:00,  인랑(디지털),  6,000원","14:35,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","16:00,  미션 임파서블: 폴아웃(디지털),  6,000원","18:45,  인랑(디지털),  6,000원","21:25,  미션 임파서블: 폴아웃(디지털),  6,000원",,,,,,,,,,,,39
2018-07-31,01관,"09:40,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","11:10,  미션 임파서블: 폴아웃(디지털),  6,000원","14:00,  미션 임파서블: 폴아웃(디지털),  6,000원","16:45,  인크레더블 2(디지털더빙),  6,000원","19:10,  미션 임파서블: 폴아웃(디지털),  6,000원","21:55,  인랑(디지털),  6,000원",,,,,,,,,,,,59
2018-07-31,02관,"09:20,  미션 임파서블: 폴아웃(디지털),  6,000원","12:00,  인랑(디지털),  6,000원","14:35,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","16:00,  미션 임파서블: 폴아웃(디지털),  6,000원","18:45,  인랑(디지털),  6,000원","21:25,  미션 임파서블: 폴아웃(디지털),  6,000원",,,,,,,,,,,,39
2018-08-01,01관,"09:20,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","10:45,  신과함께-인과 연(디지털),  6,000원","13:25,  신과함께-인과 연(디지털),  6,000원","16:05,  신과함께-인과 연(디지털),  6,000원","18:45,  신과함께-인과 연(디지털),  6,000원","21:25,  신과함께-인과 연(디지털),  6,000원",,,,,,,,,,,,59
2018-08-01,02관,"10:00,  신과함께-인과 연(디지털),  6,000원","12:40,  미션 임파서블: 폴아웃(디지털),  6,000원","15:30,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","17:30,  미션 임파서블: 폴아웃(디지털),  6,000원","21:00,  미션 임파서블: 폴아웃(디지털),  6,000원",,,,,,,,,,,,,39
2018-08-02,01관,"09:20,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","10:45,  신과함께-인과 연(디지털),  6,000원","13:25,  신과함께-인과 연(디지털),  6,000원","16:05,  신과함께-인과 연(디지털),  6,000원","18:45,  신과함께-인과 연(디지털),  6,000원","21:25,  신과함께-인과 연(디지털),  6,000원",,,,,,,,,,,,59
2018-08-02,02관,"10:00,  신과함께-인과 연(디지털),  6,000원","12:40,  미션 임파서블: 폴아웃(디지털),  6,000원","15:25,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","18:10,  미션 임파서블: 폴아웃(디지털),  6,000원","21:00,  미션 임파서블: 폴아웃(디지털),  6,000원",,"16:50,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원",,,,,,,,,,,39
2018-08-03,01관,"09:20,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","10:45,  신과함께-인과 연(디지털),  6,000원","13:25,  신과함께-인과 연(디지털),  6,000원","16:05,  신과함께-인과 연(디지털),  6,000원","18:45,  신과함께-인과 연(디지털),  6,000원","21:25,  신과함께-인과 연(디지털),  6,000원",,,,,,,,,,,,59
2018-08-03,02관,"10:00,  신과함께-인과 연(디지털),  6,000원","12:40,  미션 임파서블: 폴아웃(디지털),  6,000원","15:35,  인크레더블 2(디지털더빙),  6,000원","18:10,  미션 임파서블: 폴아웃(디지털),  6,000원","21:00,  미션 임파서블: 폴아웃(디지털),  6,000원",,,,,,,,,,,,,39
2018-08-04,01관,"09:20,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","10:45,  신과함께-인과 연(디지털),  6,000원","13:25,  신과함께-인과 연(디지털),  6,000원","16:05,  신과함께-인과 연(디지털),  6,000원","18:45,  신과함께-인과 연(디지털),  6,000원","21:25,  신과함께-인과 연(디지털),  6,000원",,,,,,,,,,,,59
2018-08-04,02관,"10:00,  신과함께-인과 연(디지털),  6,000원","12:40,  미션 임파서블: 폴아웃(디지털),  6,000원","15:25,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","18:10,  미션 임파서블: 폴아웃(디지털)","21:00,  미션 임파서블: 폴아웃(디지털),  6,000원",,"16:50,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원",,,,,,,,,,,39
2018-08-05,01관,"09:20,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  6,000원","10:45,  신과함께-인과 연(디지털),  6,000원","13:25,  신과함께-인과 연(디지털),  6,000원","16:05,  신과함께-인과 연(디지털),  6,000원","18:45,  신과함께-인과 연(디지털),  6,000원","21:25,  신과함께-인과 연(디지털),  6,000원",,,,,,,,,,,,59
2018-08-05,02관,"10:00,  신과함께-인과 연(디지털),  6,000원","12:40,  미션 임파서블: 폴아웃(디지털),  6,000원","15:30,  인랑(디지털),  6,000원","18:10,  미션 임파서블: 폴아웃(디지털),  6,000원","21:00,  미션 임파서블: 폴아웃(디지털),  6,000원",,,,,,,,,,,,,39
2018-08-06,01관,"09:20,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털)","10:45,  신과함께-인과 연(디지털),  6,000원","13:25,  신과함께-인과 연(디지털),  6,000원","16:05,  신과함께-인과 연(디지털),  6,000원","18:45,  신과함께-인과 연(디지털),  6,000원","21:25,  신과함께-인과 연(디지털),  6,000원",,,,,,,,,,,,59
2018-08-06,02관,"10:00,  신과함께-인과 연(디지털),  6,000원","12:40,  미션 임파서블: 폴아웃(디지털),  6,000원","15:35,  인크레더블 2(디지털더빙),  6,000원","18:10,  미션 임파서블: 폴아웃(디지털),  6,000원","21:00,  미션 임파서블: 폴아웃(디지털),  6,000원",,,,,,,,,,,,,39
2018-08-07,01관,"09:20,  신비아파트: 금빛 도깨비와 비밀의 동굴(디지털),  5,000원","10:45,  신과함께-인과 연(디지털),  6,000원","13:25,  신과함께-인과 연(디지털),  6,000원","16:05,  신과함께-인과 연(디지털),  6,000원","18:45,  신과함께-인과 연(디지털),  6,000원","21:25,  신과함께-인과 연(디지털),  6,000원",,,,,,,,,,,,59
2018-08-07,02관,"10:00,  신과함께-인과 연(디지털),  6,000원","12:40,  미션 임파서블: 폴아웃(디지털),  6,000원","15:35,  인크레더블 2(디지털더빙),  6,000원","18:10,  미션 임파서블: 폴아웃(디지털),  6,000원","21:00,  미션 임파서블: 폴아웃(디지털),  6,000원",,,,,,,,,,,,,39
2018-08-08,01관,"09:20,  몬스터 호텔 3(디지털더빙),  6,000원","11:15,  신과함께-인과 연(디지털),  6,000원","13:55,  공작(디지털),  6,000원","16:30,  신과함께-인과 연(디지털),  6,000원","19:10,  공작(디지털),  6,000원","21:45,  공작(디지털),  6,000원",,,,,,,,,,,,59
2018-08-08,02관,"09:40,  맘마미아!2(디지털),  6,000원","11:55,  맘마미아!2(디지털),  6,000원","14:10,  몬스터 호텔 3(디지털더빙),  6,000원","16:05,  공작(디지털),  6,000원","18:45,  신과함께-인과 연(디지털),  6,000원","21:25,  신과함께-인과 연(디지털),  6,000원",,,,,,,,,,,,39
2018-08-09,01관,"09:20,  몬스터 호텔 3(디지털더빙),  6,000원","11:15,  신과함께-인과 연(디지털),  6,000원","13:55,  공작(디지털),  6,000원","16:30,  신과함께-인과 연(디지털),  6,000원","19:10,  공작(디지털),  6,000원","21:45,  공작(디지털),  6,000원",,,,,,,,,,,,59
2018-08-09,02관,"09:40,  맘마미아!2(디지털),  6,000원","11:55,  맘마미아!2(디지털)","14:10,  몬스터 호텔 3(디지털더빙),  6,000원","16:05,  공작(디지털),  6,000원","18:45,  신과함께-인과 연(디지털),  6,000원","21:25,  신과함께-인과 연(디지털),  6,000원",,,,,,,,,,,,39
2018-08-10,01관,"09:20,  몬스터 호텔 3(디지털더빙),  6,000원","11:15,  신과함께-인과 연(디지털),  6,000원","13:55,  공작(디지털),  6,000원","16:30,  신과함께-인과 연(디지털),  6,000원","19:10,  공작(디지털),  6,000원","21:45,  공작(디지털),  6,000원",,,,,,,,,,,,59
2018-08-10,02관,"09:20,  신과함께-인과 연(디지털),  6,000원","12:00,  맘마미아!2(디지털),  6,000원","14:10,  몬스터 호텔 3(디지털더빙),  6,000원","16:05,  공작(디지털),  6,000원","18:45,  신과함께-인과 연(디지털),  6,000원","21:25,  신과함께-인과 연(디지털),  6,000원",,,,,,,,,,,,39
2018-08-11,01관,"09:20,  몬스터 호텔 3(디지털더빙),  6,000원","11:15,  신과함께-인과 연(디지털),  6,000원","13:55,  공작(디지털),  6,000원","16:30,  신과함께-인과 연(디지털),  6,000원","19:10,  공작(디지털),  6,000원","21:45,  공작(디지털),  6,000원",,,,,,,,,,,,59
2018-08-11,02관,"09:20,  신과함께-인과 연(디지털),  6,000원","12:00,  맘마미아!2(디지털),  6,000원","14:10,  몬스터 호텔 3(디지털더빙),  6,000원","16:05,  공작(디지털),  6,000원","18:45,  신과함께-인과 연(디지털),  6,000원","21:25,  신과함께-인과 연(디지털),  6,000원",,,,,,,,,,,,39
2018-08-12,01관,"09:20,  몬스터 호텔 3(디지털더빙),  6,000원","11:15,  신과함께-인과 연(디지털),  6,000원","13:55,  공작(디지털),  6,000원","16:30,  신과함께-인과 연(디지털),  6,000원","19:10,  공작(디지털),  6,000원","21:45,  공작(디지털),  6,000원",,,,,,,,,,,,59
2018-08-12,02관,"09:20,  신과함께-인과 연(디지털),  6,000원","12:00,  맘마미아!2(디지털),  6,000원","14:10,  몬스터 호텔 3(디지털더빙),  6,000원","16:05,  공작(디지털),  6,000원","18:45,  신과함께-인과 연(디지털),  6,000원","21:25,  맘마미아!2(디지털),  6,000원",,,,,,,,,,,,39
2018-08-13,01관,"09:20,  몬스터 호텔 3(디지털더빙),  6,000원","11:15,  신과함께-인과 연(디지털),  6,000원","13:55,  공작(디지털),  6,000원","16:40,  맘마미아!2(디지털),  6,000원","19:10,  공작(디지털),  6,000원","21:45,  공작(디지털),  6,000원",,,,,,,,,,,,59
2018-08-13,02관,"09:20,  신과함께-인과 연(디지털),  6,000원","12:00,  맘마미아!2(디지털),  6,000원","14:10,  몬스터 호텔 3(디지털더빙),  6,000원","16:05,  공작(디지털),  6,000원","18:45,  신과함께-인과 연(디지털),  6,000원","21:25,  신과함께-인과 연(디지털),  6,000원",,,,,,,,,,,,39
2018-08-14,01관,"09:30,  맘마미아!2(디지털),  6,000원","11:40,  공작(디지털),  6,000원","14:30,  몬스터 호텔 3(디지털더빙),  5,000원","16:40,  몬스터 호텔 3(디지털더빙),  6,000원","18:50,  공작(디지털),  6,000원","21:20,  신과함께-인과 연(디지털),  6,000원",,,,,,,,,,,,59
2018-08-14,02관,"09:15,  공작(디지털),  6,000원","11:45,  신과함께-인과 연(디지털),  6,000원","14:30,  몬스터 호텔 3(디지털더빙),  5,000원","16:30,  신과함께-인과 연(디지털),  6,000원","19:10,  신과함께-인과 연(디지털),  6,000원","21:50,  공작(디지털),  6,000원",,,,,,,,,,,,39
