movieCd,movieNm,moviePartNm,peopleCd,peopleNm,sex,repRoleNm_x,filmoNames,repRoleNm_y
20175046,파파 오랑후탄,기타,20302489,이성관,남자,감독,파파 오랑후탄,감독
20174265,수성못,감독,20187943,유지영,여자,감독,"내가 사는 세상|수성못|극장 쪽으로|어느 날 갑자기|일요일의 앵두|고백|너와 극장에서|5월 단편 상상극장-어느 날, 학교에서|제14회 미쟝센 단편영화제 전년도 수상작1|단편 KAFA1.|제13회 미쟝센 단편영화제 절대악몽2|KAFA 단편 4|섹션 1 - 2차실습작|제13회 미쟝센 단편영화제 심야의 절대구타 360",감독
20174265,수성못,배우,20187943,유지영,여자,감독,"내가 사는 세상|수성못|극장 쪽으로|어느 날 갑자기|일요일의 앵두|고백|너와 극장에서|5월 단편 상상극장-어느 날, 학교에서|제14회 미쟝센 단편영화제 전년도 수상작1|단편 KAFA1.|제13회 미쟝센 단편영화제 절대악몽2|KAFA 단편 4|섹션 1 - 2차실습작|제13회 미쟝센 단편영화제 심야의 절대구타 360",감독
20174265,수성못,시나리오(각본),20187943,유지영,여자,감독,"내가 사는 세상|수성못|극장 쪽으로|어느 날 갑자기|일요일의 앵두|고백|너와 극장에서|5월 단편 상상극장-어느 날, 학교에서|제14회 미쟝센 단편영화제 전년도 수상작1|단편 KAFA1.|제13회 미쟝센 단편영화제 절대악몽2|KAFA 단편 4|섹션 1 - 2차실습작|제13회 미쟝센 단편영화제 심야의 절대구타 360",감독
20174265,수성못,편집,20187943,유지영,여자,감독,"내가 사는 세상|수성못|극장 쪽으로|어느 날 갑자기|일요일의 앵두|고백|너와 극장에서|5월 단편 상상극장-어느 날, 학교에서|제14회 미쟝센 단편영화제 전년도 수상작1|단편 KAFA1.|제13회 미쟝센 단편영화제 절대악몽2|KAFA 단편 4|섹션 1 - 2차실습작|제13회 미쟝센 단편영화제 심야의 절대구타 360",감독
20175865,너와 극장에서,감독,20187943,유지영,여자,감독,"내가 사는 세상|수성못|극장 쪽으로|어느 날 갑자기|일요일의 앵두|고백|너와 극장에서|5월 단편 상상극장-어느 날, 학교에서|제14회 미쟝센 단편영화제 전년도 수상작1|단편 KAFA1.|제13회 미쟝센 단편영화제 절대악몽2|KAFA 단편 4|섹션 1 - 2차실습작|제13회 미쟝센 단편영화제 심야의 절대구타 360",감독
20175865,너와 극장에서,시나리오(각본),20187943,유지영,여자,감독,"내가 사는 세상|수성못|극장 쪽으로|어느 날 갑자기|일요일의 앵두|고백|너와 극장에서|5월 단편 상상극장-어느 날, 학교에서|제14회 미쟝센 단편영화제 전년도 수상작1|단편 KAFA1.|제13회 미쟝센 단편영화제 절대악몽2|KAFA 단편 4|섹션 1 - 2차실습작|제13회 미쟝센 단편영화제 심야의 절대구타 360",감독
20175865,너와 극장에서,편집,20187943,유지영,여자,감독,"내가 사는 세상|수성못|극장 쪽으로|어느 날 갑자기|일요일의 앵두|고백|너와 극장에서|5월 단편 상상극장-어느 날, 학교에서|제14회 미쟝센 단편영화제 전년도 수상작1|단편 KAFA1.|제13회 미쟝센 단편영화제 절대악몽2|KAFA 단편 4|섹션 1 - 2차실습작|제13회 미쟝센 단편영화제 심야의 절대구타 360",감독
20181603,무문관,감독,20302389,박대원,남자,감독,무문관,감독
20177266,나를 기억해,감독,20178069,이한욱,남자,감독,나를 기억해|숨바꼭질,감독
20177266,나를 기억해,시나리오(각본),20178069,이한욱,남자,감독,나를 기억해|숨바꼭질,감독
20177266,나를 기억해,각색,20178069,이한욱,남자,감독,나를 기억해|숨바꼭질,감독
20167007,살인소설,감독,10005905,김진묵,남자,감독,살인소설|타짜|작업의 정석|새드무비|Oh! 뷰리플 라이프,감독
20167007,살인소설,시나리오(각본),10005905,김진묵,남자,감독,살인소설|타짜|작업의 정석|새드무비|Oh! 뷰리플 라이프,감독
20131181,다시..올래,감독,20177380,김충녕,남자,감독,다시..올래,감독
20189783,챔피언,감독,20164846,김용완,남자,감독,"챔피언|퀵|작은 연못|하모니|토끼와 리저드|핸드폰|사랑과 전쟁:열두 번째 남자|6년째 연애중|리턴매치|이 별에 필요한|그녀의 단속반|바코드맘|헤이, 톰 |쪼다 멜로|모놀로그 #1|서툰 외면|2015 우수 단편영화 상영 03|10월 단편 상상극장-제8회 대단한 단편영화제 수상작 모음|연인들",연출팀
20189783,챔피언,시나리오(각본),20164846,김용완,남자,감독,"챔피언|퀵|작은 연못|하모니|토끼와 리저드|핸드폰|사랑과 전쟁:열두 번째 남자|6년째 연애중|리턴매치|이 별에 필요한|그녀의 단속반|바코드맘|헤이, 톰 |쪼다 멜로|모놀로그 #1|서툰 외면|2015 우수 단편영화 상영 03|10월 단편 상상극장-제8회 대단한 단편영화제 수상작 모음|연인들",연출팀
20177005,레슬러,감독,20287367,김대웅,남자,감독,레슬러,감독
20177005,레슬러,시나리오(각본),20287367,김대웅,남자,감독,레슬러,감독
20182323,임을 위한 행진곡,감독,20302749,박기복,남자,감독,임을 위한 행진곡,감독
20182323,임을 위한 행진곡,시나리오(각본),20302749,박기복,남자,감독,임을 위한 행진곡,감독
20182323,임을 위한 행진곡,제작,20302749,박기복,남자,감독,임을 위한 행진곡,감독
20161568,마중: 커피숍 난동 수다 사건,감독,10058929,임혜영,여자,감독,마중: 커피숍 난동 수다 사건|남남북녀|클럽 버터플라이|삼겹살|37m/s|롤리흘라흘라|AISFF2016 국내경쟁 2,감독
20161568,마중: 커피숍 난동 수다 사건,시나리오(각본),10058929,임혜영,여자,감독,마중: 커피숍 난동 수다 사건|남남북녀|클럽 버터플라이|삼겹살|37m/s|롤리흘라흘라|AISFF2016 국내경쟁 2,감독
20161568,마중: 커피숍 난동 수다 사건,편집,10058929,임혜영,여자,감독,마중: 커피숍 난동 수다 사건|남남북녀|클럽 버터플라이|삼겹살|37m/s|롤리흘라흘라|AISFF2016 국내경쟁 2,감독
20183381,5.18 힌츠페터 스토리,감독,20303829,장영주,남자,감독,5.18 힌츠페터 스토리,감독
20183381,5.18 힌츠페터 스토리,배우,20303829,장영주,남자,감독,5.18 힌츠페터 스토리,감독
20183381,5.18 힌츠페터 스토리,프로듀서,20303829,장영주,남자,감독,5.18 힌츠페터 스토리,감독
20183381,5.18 힌츠페터 스토리,기획,20303829,장영주,남자,감독,5.18 힌츠페터 스토리,감독
20173202,버닝,감독,10057659,이창동,남자,감독,"생일|버닝|싱글라이더|우리들|도희야|화이: 괴물을 삼킨 아이|토니 레인즈의 한국영화 25년|시|여행자|나의 사랑, 나의 영화|밀양|두 번째 사랑|한국 영화의 르네상스|오아시스|박하사탕|초록물고기|아름다운 청년 전태일|그 섬에 가고 싶다",감독
20173202,버닝,시나리오(각본),10057659,이창동,남자,감독,"생일|버닝|싱글라이더|우리들|도희야|화이: 괴물을 삼킨 아이|토니 레인즈의 한국영화 25년|시|여행자|나의 사랑, 나의 영화|밀양|두 번째 사랑|한국 영화의 르네상스|오아시스|박하사탕|초록물고기|아름다운 청년 전태일|그 섬에 가고 싶다",감독
20173202,버닝,제작,10057659,이창동,남자,감독,"생일|버닝|싱글라이더|우리들|도희야|화이: 괴물을 삼킨 아이|토니 레인즈의 한국영화 25년|시|여행자|나의 사랑, 나의 영화|밀양|두 번째 사랑|한국 영화의 르네상스|오아시스|박하사탕|초록물고기|아름다운 청년 전태일|그 섬에 가고 싶다",감독
20183384,서산개척단,감독,20303810,이조훈,남자,감독,서산개척단|잘 되길 바라,감독
20183384,서산개척단,제작,20303810,이조훈,남자,감독,서산개척단|잘 되길 바라,감독
20183384,서산개척단,프로듀서,20303810,이조훈,남자,감독,서산개척단|잘 되길 바라,감독
20183384,서산개척단,촬영,20303810,이조훈,남자,감독,서산개척단|잘 되길 바라,감독
20183384,서산개척단,감독,20189538,정승현,남자,감독,서산개척단|은아|가족|일어나|CaFF 단편경쟁 1|경쟁19 섹션10|제13회 미쟝센 단편영화제 비정성시4,감독
20172602,홈,감독,20197151,김종우,남자,감독,홈|그물|메이드 인 차이나|일대일,감독
20172602,홈,시나리오(각본),20197151,김종우,남자,감독,홈|그물|메이드 인 차이나|일대일,감독
20173865,데자뷰,감독,20283049,고경민,남자,감독,데자뷰,감독
20173865,데자뷰,시나리오(각본),20283049,고경민,남자,감독,데자뷰,감독
20184981,남자와 여자,감독,20305310,주목,남자,감독,남자와 여자,감독
20179421,참외향기,감독,20218647,김우석,남자,감독,참외향기|거리의 상인|종소리|고양이|경쟁 4 - 2015 전북독립영화제,감독
20179421,참외향기,시나리오(각본),20218647,김우석,남자,감독,참외향기|거리의 상인|종소리|고양이|경쟁 4 - 2015 전북독립영화제,감독
20184101,여중생A,감독,20113175,이경섭,남자,감독,여중생A|미성년|어둠에서 빛이 흘러나오는 소리|축지법과 비행술|여보세요|8월 수요단편극장 “신스틸러의 단편”|2016 대단한단편영화제-단편 경쟁 섹션 2|SESIFF2016 경쟁2 먹고사는 백만가지 방법|2015 우수 단편영화 상영 01,감독
20184101,여중생A,시나리오(각본),20113175,이경섭,남자,감독,여중생A|미성년|어둠에서 빛이 흘러나오는 소리|축지법과 비행술|여보세요|8월 수요단편극장 “신스틸러의 단편”|2016 대단한단편영화제-단편 경쟁 섹션 2|SESIFF2016 경쟁2 먹고사는 백만가지 방법|2015 우수 단편영화 상영 01,감독
20175527,더 펜션,감독,10062385,정허덕재,남자,감독,더 펜션|엘 꼰도르 빠사|순정만화|꽃피는 봄이 오면,시나리오(각본)
20175527,더 펜션,시나리오(각본),10062385,정허덕재,남자,감독,더 펜션|엘 꼰도르 빠사|순정만화|꽃피는 봄이 오면,시나리오(각본)
20175527,더 펜션,감독,10054545,윤창모,남자,감독,더 펜션|방자전|음란서생|꽃피는 봄이 오면,조감독
20175527,더 펜션,시나리오(각본),10054545,윤창모,남자,감독,더 펜션|방자전|음란서생|꽃피는 봄이 오면,조감독
20175527,더 펜션,감독,10047074,양종현,남자,감독,더 펜션|킬 미|개집이 있던 자리 |그들의추억,감독
20175527,더 펜션,시나리오(각본),10047074,양종현,남자,감독,더 펜션|킬 미|개집이 있던 자리 |그들의추억,감독
20188083,뷰티플 마인드,감독,10019097,류장하,남자,감독,뷰티플 마인드|더 펜션|순정만화|꽃피는 봄이 오면|봄날은 간다|8월의 크리스마스|산부인과|사랑의 技術(기술) |사랑의 기술,감독
20175527,더 펜션,감독,10019097,류장하,남자,감독,뷰티플 마인드|더 펜션|순정만화|꽃피는 봄이 오면|봄날은 간다|8월의 크리스마스|산부인과|사랑의 技術(기술) |사랑의 기술,감독
20175527,더 펜션,시나리오(각본),10019097,류장하,남자,감독,뷰티플 마인드|더 펜션|순정만화|꽃피는 봄이 오면|봄날은 간다|8월의 크리스마스|산부인과|사랑의 技術(기술) |사랑의 기술,감독
20174225,메멘토모리,감독,20283409,이철민,남자,감독,메멘토모리|덫: 치명적인 유혹|신데렐라,감독
20174225,메멘토모리,각색,20283409,이철민,남자,감독,메멘토모리|덫: 치명적인 유혹|신데렐라,감독
20175865,너와 극장에서,감독,20222447,김태진,남자,감독,우리들의 낙원|겨울꿈|영원한 여름|너와 극장에서|제17회 대구단편영화제 경쟁2|[인디포럼2016] 신작13 말로는 힘들어 |11월 단편 상상극장-연애단(短)|시린 성장의 노래|서울독립영화제2015 경쟁단편 1,감독
20175865,너와 극장에서,시나리오(각본),20222447,김태진,남자,감독,우리들의 낙원|겨울꿈|영원한 여름|너와 극장에서|제17회 대구단편영화제 경쟁2|[인디포럼2016] 신작13 말로는 힘들어 |11월 단편 상상극장-연애단(短)|시린 성장의 노래|서울독립영화제2015 경쟁단편 1,감독
20175865,너와 극장에서,편집,20222447,김태진,남자,감독,우리들의 낙원|겨울꿈|영원한 여름|너와 극장에서|제17회 대구단편영화제 경쟁2|[인디포럼2016] 신작13 말로는 힘들어 |11월 단편 상상극장-연애단(短)|시린 성장의 노래|서울독립영화제2015 경쟁단편 1,감독
20185484,안나 카레니나,감독,20306569,신예지,여자,감독,안나 카레니나,감독
20177534,식구,감독,20218851,임영훈,남자,감독,식구|당신|8th SISFF <단편경쟁 03. 쓸쓸한 당신> ,감독
20177534,식구,배우,20218851,임영훈,남자,감독,식구|당신|8th SISFF <단편경쟁 03. 쓸쓸한 당신> ,감독
20177534,식구,시나리오(각본),20218851,임영훈,남자,감독,식구|당신|8th SISFF <단편경쟁 03. 쓸쓸한 당신> ,감독
20180282,속닥속닥,감독,10072304,최상훈,남자,감독,속닥속닥|하숙집|울언니|백프로|나는 행복합니다|아주 특별한 손님|마음이...,감독
20180282,속닥속닥,제작,10072304,최상훈,남자,감독,속닥속닥|하숙집|울언니|백프로|나는 행복합니다|아주 특별한 손님|마음이...,감독
20180282,속닥속닥,기획,10072304,최상훈,남자,감독,속닥속닥|하숙집|울언니|백프로|나는 행복합니다|아주 특별한 손님|마음이...,감독
20180282,속닥속닥,각색,10072304,최상훈,남자,감독,속닥속닥|하숙집|울언니|백프로|나는 행복합니다|아주 특별한 손님|마음이...,감독
20180803,행복의 나라,감독,20113287,정민규,남자,감독,행복의 나라|빈방|수퍼살롱미장원,감독
20180803,행복의 나라,편집,20113287,정민규,남자,감독,행복의 나라|빈방|수퍼살롱미장원,감독
20180803,행복의 나라,시나리오(각본),20113287,정민규,남자,감독,행복의 나라|빈방|수퍼살롱미장원,감독
20171681,박화영,감독,10058251,이환,남자,감독,어른들은 몰라요|박화영|캐릭터|너와 나의 21세기|똥파리|황산벌|집|창|지랄|실종자(들)|제13회 미쟝센 단편영화제 비정성시3 ,감독
20171681,박화영,시나리오(각본),10058251,이환,남자,감독,어른들은 몰라요|박화영|캐릭터|너와 나의 21세기|똥파리|황산벌|집|창|지랄|실종자(들)|제13회 미쟝센 단편영화제 비정성시3 ,감독
20171681,박화영,제작,10058251,이환,남자,감독,어른들은 몰라요|박화영|캐릭터|너와 나의 21세기|똥파리|황산벌|집|창|지랄|실종자(들)|제13회 미쟝센 단편영화제 비정성시3 ,감독
20187682,해적왕 작스톰,감독,10085389,필립 귀엔,남자,감독,해적왕 작스톰,감독
20185242,신비아파트: 금빛 도깨비와 비밀의 동굴,감독,10004265,김병갑,남자,감독,신비아파트: 금빛 도깨비와 비밀의 동굴|마당을 나온 암탉|쩨쩨한 로맨스|마법천자문: 대마왕의 부활을 막아라|아치와 씨팍|왕후 심청,감독
20193821,극장판 헬로카봇 : 달나라를 구해줘!,감독,20306533,최신규,남자,감독,극장판 헬로카봇 : 달나라를 구해줘!|극장판 헬로카봇: 옴파로스 섬의 비밀|극장판 공룡메카드: 타이니소어의 섬|극장판 헬로카봇 : 백악기 시대|헬로 카봇,감독
20185478,극장판 헬로카봇: 옴파로스 섬의 비밀,감독,20306533,최신규,남자,감독,극장판 헬로카봇 : 달나라를 구해줘!|극장판 헬로카봇: 옴파로스 섬의 비밀|극장판 공룡메카드: 타이니소어의 섬|극장판 헬로카봇 : 백악기 시대|헬로 카봇,감독
20183915,극장판 공룡메카드: 타이니소어의 섬,감독,20306533,최신규,남자,감독,극장판 헬로카봇 : 달나라를 구해줘!|극장판 헬로카봇: 옴파로스 섬의 비밀|극장판 공룡메카드: 타이니소어의 섬|극장판 헬로카봇 : 백악기 시대|헬로 카봇,감독
20186501,극장판 헬로카봇 : 백악기 시대,감독,20306533,최신규,남자,감독,극장판 헬로카봇 : 달나라를 구해줘!|극장판 헬로카봇: 옴파로스 섬의 비밀|극장판 공룡메카드: 타이니소어의 섬|극장판 헬로카봇 : 백악기 시대|헬로 카봇,감독
20186501,극장판 헬로카봇 : 백악기 시대,스토리,20306533,최신규,남자,감독,극장판 헬로카봇 : 달나라를 구해줘!|극장판 헬로카봇: 옴파로스 섬의 비밀|극장판 공룡메카드: 타이니소어의 섬|극장판 헬로카봇 : 백악기 시대|헬로 카봇,감독
20193821,극장판 헬로카봇 : 달나라를 구해줘!,감독,20306433,김진철,남자,감독,극장판 헬로카봇 : 달나라를 구해줘!|극장판 헬로카봇: 옴파로스 섬의 비밀|극장판 헬로카봇 : 백악기 시대|헬로 카봇,작화감독
20185478,극장판 헬로카봇: 옴파로스 섬의 비밀,감독,20306433,김진철,남자,감독,극장판 헬로카봇 : 달나라를 구해줘!|극장판 헬로카봇: 옴파로스 섬의 비밀|극장판 헬로카봇 : 백악기 시대|헬로 카봇,작화감독
20186501,극장판 헬로카봇 : 백악기 시대,감독,20306433,김진철,남자,감독,극장판 헬로카봇 : 달나라를 구해줘!|극장판 헬로카봇: 옴파로스 섬의 비밀|극장판 헬로카봇 : 백악기 시대|헬로 카봇,작화감독
20186501,극장판 헬로카봇 : 백악기 시대,작화감독,20306433,김진철,남자,감독,극장판 헬로카봇 : 달나라를 구해줘!|극장판 헬로카봇: 옴파로스 섬의 비밀|극장판 헬로카봇 : 백악기 시대|헬로 카봇,작화감독
20186501,극장판 헬로카봇 : 백악기 시대,애니메이션팀,20306433,김진철,남자,감독,극장판 헬로카봇 : 달나라를 구해줘!|극장판 헬로카봇: 옴파로스 섬의 비밀|극장판 헬로카봇 : 백악기 시대|헬로 카봇,작화감독
20179101,공작,감독,10054495,윤종빈,남자,감독,공작|춘몽|검사외전|허삼관|군도: 민란의 시대|범죄와의 전쟁: 나쁜놈들 전성시대|비스티 보이즈|용서받지 못한 자,감독
20179101,공작,시나리오(각본),10054495,윤종빈,남자,감독,공작|춘몽|검사외전|허삼관|군도: 민란의 시대|범죄와의 전쟁: 나쁜놈들 전성시대|비스티 보이즈|용서받지 못한 자,감독
20164048,22,감독,20237066,궈커,남자,감독,22,감독
20164048,22,제작,20237066,궈커,남자,감독,22,감독
20181570,오장군의 발톱,감독,20127650,김재한,남자,감독,"오장군의 발톱|안녕, 투이|조용한 남자",감독
20181570,오장군의 발톱,시나리오(각본),20127650,김재한,남자,감독,"오장군의 발톱|안녕, 투이|조용한 남자",감독
20181570,오장군의 발톱,프로듀서,20127650,김재한,남자,감독,"오장군의 발톱|안녕, 투이|조용한 남자",감독
20181570,오장군의 발톱,기타,20127650,김재한,남자,감독,"오장군의 발톱|안녕, 투이|조용한 남자",감독
20153446,너의 결혼식,감독,10055945,이석근,남자,감독,너의 결혼식|부라더|범죄도시|누가 예수를 죽였는가?,감독
20153446,너의 결혼식,시나리오(각본),10055945,이석근,남자,감독,너의 결혼식|부라더|범죄도시|누가 예수를 죽였는가?,감독
20181821,어른도감,감독,20187958,김인선,여자,감독,어른도감|수요기도회|아빠의 맛|알레르기|스테파니|김인선 감독 특별전(인디스데이)|제3회 가톨릭영화제 단편경쟁 2|FoFF 2017 - 단편2|제17회 대구단편영화제 경쟁7|제15회 미쟝센 단편영화제 비정성시1|개막작 - 2016 전북독립영화제|제3회 사람사는세상영화제 공모부문4|AISFF2016 국내경쟁 1|CaFF 단편경쟁 2|제16회 대구단편영화제 경쟁7|섹션 2 - 2차실습작|1차실습작|단편 KAFA2.|인디포럼2014 어른들 영화|제13회 미쟝센 단편영화제 사랑에 관한 짧은 필름2|제31회 인천시네마테크 -인생은 아름다워,감독
20181821,어른도감,시나리오(각본),20187958,김인선,여자,감독,어른도감|수요기도회|아빠의 맛|알레르기|스테파니|김인선 감독 특별전(인디스데이)|제3회 가톨릭영화제 단편경쟁 2|FoFF 2017 - 단편2|제17회 대구단편영화제 경쟁7|제15회 미쟝센 단편영화제 비정성시1|개막작 - 2016 전북독립영화제|제3회 사람사는세상영화제 공모부문4|AISFF2016 국내경쟁 1|CaFF 단편경쟁 2|제16회 대구단편영화제 경쟁7|섹션 2 - 2차실습작|1차실습작|단편 KAFA2.|인디포럼2014 어른들 영화|제13회 미쟝센 단편영화제 사랑에 관한 짧은 필름2|제31회 인천시네마테크 -인생은 아름다워,감독
20177537,상류사회,감독,10031397,변혁,남자,감독,상류사회|주홍글씨|서프라이즈|인터뷰|올슨|His Concern|어머니의 여름|호모 비디오쿠스,감독
20177537,상류사회,시나리오(각본),10031397,변혁,남자,감독,상류사회|주홍글씨|서프라이즈|인터뷰|올슨|His Concern|어머니의 여름|호모 비디오쿠스,감독
20188501,미친도시,감독,10060574,장태령,남자,감독,미친도시|마마 앤드 파파,감독
20188501,미친도시,배우,10060574,장태령,남자,감독,미친도시|마마 앤드 파파,감독
20188501,미친도시,시나리오(각본),10060574,장태령,남자,감독,미친도시|마마 앤드 파파,감독
20188501,미친도시,원작,10060574,장태령,남자,감독,미친도시|마마 앤드 파파,감독
20182065,대관람차,감독,20153480,이희섭,남자,감독,"대관람차|어떻게 헤어질까|두 개의 연애|란제리살인사건|코인라커|그들이 죽었다|어떤이의 꿈|연애의 맛|산타바바라|우아한 거짓말|내가 고백을 하면|설마 그럴리가 없어|악인은 너무 많다|다슬이|모피를 입은 비너스|고래를 찾는 자전거|두 여자|맛있는 인생|웨딩드레스|이태원 살인사건|실종|나의 친구, 그의 아내|울학교 이티|크로싱|원스어폰어타임|처음 만난 사람들|꽃미남 연쇄 테러 사건|모노폴리|미스터 소크라테스|고양이 집사|캣데이 애프터눈|인터뷰",촬영
20182065,대관람차,촬영,20153480,이희섭,남자,감독,"대관람차|어떻게 헤어질까|두 개의 연애|란제리살인사건|코인라커|그들이 죽었다|어떤이의 꿈|연애의 맛|산타바바라|우아한 거짓말|내가 고백을 하면|설마 그럴리가 없어|악인은 너무 많다|다슬이|모피를 입은 비너스|고래를 찾는 자전거|두 여자|맛있는 인생|웨딩드레스|이태원 살인사건|실종|나의 친구, 그의 아내|울학교 이티|크로싱|원스어폰어타임|처음 만난 사람들|꽃미남 연쇄 테러 사건|모노폴리|미스터 소크라테스|고양이 집사|캣데이 애프터눈|인터뷰",촬영
20173732,살아남은 아이,감독,10040293,신동석,남자,감독,살아남은 아이|가희와 BH|물결이 일다|세번째 시선,감독
20173732,살아남은 아이,시나리오(각본),10040293,신동석,남자,감독,살아남은 아이|가희와 BH|물결이 일다|세번째 시선,감독
20179123,어둔 밤,감독,20171301,심찬양,남자,감독,"어둔 밤|숲속의 부부|포항영화|구원의 날|회상, 어둔 밤|재회|이상한 나라의 김민수|형의 휴가|제15회 미쟝센 단편영화제 심야상영|제15회 미쟝센 단편영화제 절대악몽 2|FALLing in JEONJU - 코리아시네마스케이프 단편|제16회 대구단편영화제 경쟁4|로컬시네마의 향연2|인디포럼2014 A to Z",감독
20179123,어둔 밤,시나리오(각본),20171301,심찬양,남자,감독,"어둔 밤|숲속의 부부|포항영화|구원의 날|회상, 어둔 밤|재회|이상한 나라의 김민수|형의 휴가|제15회 미쟝센 단편영화제 심야상영|제15회 미쟝센 단편영화제 절대악몽 2|FALLing in JEONJU - 코리아시네마스케이프 단편|제16회 대구단편영화제 경쟁4|로컬시네마의 향연2|인디포럼2014 A to Z",감독
20179123,어둔 밤,편집,20171301,심찬양,남자,감독,"어둔 밤|숲속의 부부|포항영화|구원의 날|회상, 어둔 밤|재회|이상한 나라의 김민수|형의 휴가|제15회 미쟝센 단편영화제 심야상영|제15회 미쟝센 단편영화제 절대악몽 2|FALLing in JEONJU - 코리아시네마스케이프 단편|제16회 대구단편영화제 경쟁4|로컬시네마의 향연2|인디포럼2014 A to Z",감독
20175587,나비잠,감독,10062188,정재은,여자,감독,"밀어서 감옥해제|나비잠|아파트 생태계|도리화가|말하는 건축 시티:홀|말하는 건축가|나의 사랑, 나의 영화|태풍태양|고양이를 부탁해|용가리|핸드백속 이야기|고양이를 돌려줘|그 남자의 事情 |둘의 밤|도형일기|여섯 개의 시선",감독
20175587,나비잠,시나리오(각본),10062188,정재은,여자,감독,"밀어서 감옥해제|나비잠|아파트 생태계|도리화가|말하는 건축 시티:홀|말하는 건축가|나의 사랑, 나의 영화|태풍태양|고양이를 부탁해|용가리|핸드백속 이야기|고양이를 돌려줘|그 남자의 事情 |둘의 밤|도형일기|여섯 개의 시선",감독
20175587,나비잠,원작,10062188,정재은,여자,감독,"밀어서 감옥해제|나비잠|아파트 생태계|도리화가|말하는 건축 시티:홀|말하는 건축가|나의 사랑, 나의 영화|태풍태양|고양이를 부탁해|용가리|핸드백속 이야기|고양이를 돌려줘|그 남자의 事情 |둘의 밤|도형일기|여섯 개의 시선",감독
20078584,맞짱,감독,10071097,차룡,남자,감독,맞짱|건달의 법칙|깡패법칙|깡패수업 3|검은 휘파람 2,배우
20078584,맞짱,배우,10071097,차룡,남자,감독,맞짱|건달의 법칙|깡패법칙|깡패수업 3|검은 휘파람 2,배우
20078584,맞짱,시나리오(각본),10071097,차룡,남자,감독,맞짱|건달의 법칙|깡패법칙|깡패수업 3|검은 휘파람 2,배우
20182279,더 블랙,감독,10055302,이마리오,남자,감독,더 블랙|바람이 불어오는 곳|불타는 필름의 연대기|미친 시간|주민등록증을 찢어라|안녕하십니까 대통령입니다|SIDOF2018_안녕하십니까 대통령입니다/주민등록증을 찢어라,감독
20182279,더 블랙,배우,10055302,이마리오,남자,감독,더 블랙|바람이 불어오는 곳|불타는 필름의 연대기|미친 시간|주민등록증을 찢어라|안녕하십니까 대통령입니다|SIDOF2018_안녕하십니까 대통령입니다/주민등록증을 찢어라,감독
20182279,더 블랙,제작,10055302,이마리오,남자,감독,더 블랙|바람이 불어오는 곳|불타는 필름의 연대기|미친 시간|주민등록증을 찢어라|안녕하십니까 대통령입니다|SIDOF2018_안녕하십니까 대통령입니다/주민등록증을 찢어라,감독
20183401,봄이가도,감독,20303809,진청하,남자,감독,봄이가도|살아남은 자,감독
20183401,봄이가도,시나리오(각본),20303809,진청하,남자,감독,봄이가도|살아남은 자,감독
20183401,봄이가도,편집,20303809,진청하,남자,감독,봄이가도|살아남은 자,감독
20183401,봄이가도,감독,20189533,장준엽,남자,감독,봄이가도|프라사드|실종|좋아요|제13회 미쟝센 단편영화제 비정성시2|제14회 미쟝센 단편영화제 가(家)가-호호!1,감독
20183401,봄이가도,시나리오(각본),20189533,장준엽,남자,감독,봄이가도|프라사드|실종|좋아요|제13회 미쟝센 단편영화제 비정성시2|제14회 미쟝센 단편영화제 가(家)가-호호!1,감독
20183401,봄이가도,편집,20189533,장준엽,남자,감독,봄이가도|프라사드|실종|좋아요|제13회 미쟝센 단편영화제 비정성시2|제14회 미쟝센 단편영화제 가(家)가-호호!1,감독
20183401,봄이가도,기획,20322730,전신환,남자,감독,봄이가도,기획
20183401,봄이가도,편집,20322730,전신환,남자,감독,봄이가도,기획
20183401,봄이가도,시나리오(각본),20322730,전신환,남자,감독,봄이가도,기획
20173734,죄 많은 소녀,감독,20113602,김의석,남자,감독,죄 많은 소녀|곡성|오명|구해줘! |오늘은 내가 요리사| 제17회 대구단편영화제 경쟁8,감독
20173734,죄 많은 소녀,시나리오(각본),20113602,김의석,남자,감독,죄 많은 소녀|곡성|오명|구해줘! |오늘은 내가 요리사| 제17회 대구단편영화제 경쟁8,감독
20173734,죄 많은 소녀,편집,20113602,김의석,남자,감독,죄 많은 소녀|곡성|오명|구해줘! |오늘은 내가 요리사| 제17회 대구단편영화제 경쟁8,감독
20177308,협상,감독,20114792,이종석,남자,감독,협상|그것만이 내 세상|히말라야|국제시장|더 킥|리턴,감독
20177308,협상,각색,20114792,이종석,남자,감독,협상|그것만이 내 세상|히말라야|국제시장|더 킥|리턴,감독
20172204,명당,감독,10029586,박희곤,남자,감독,명당|챔피언|퍼펙트 게임|인사동 스캔들|아 유 레디?,감독
20172204,명당,각색,10029586,박희곤,남자,감독,명당|챔피언|퍼펙트 게임|인사동 스캔들|아 유 레디?,감독
20176122,안시성,감독,10003620,김광식,남자,감독,안시성|찌라시: 위험한 소문|내 깡패 같은 애인|오프 로드|오아시스|얼굴|억수탕(3pm Paradise)|비천괴수,감독
20176122,안시성,시나리오(각본),10003620,김광식,남자,감독,안시성|찌라시: 위험한 소문|내 깡패 같은 애인|오프 로드|오아시스|얼굴|억수탕(3pm Paradise)|비천괴수,감독
20183386,나부야 나부야,감독,20303850,최정우,남자,감독,나부야 나부야,감독
