,영화명,개봉일,점유율집계일,개봉n일차(int),상영횟수,스크린수,좌석수,좌석판매율,매출액,누적매출액,관객수,누적관객수,F-rated,장르,배급사,감독1성별,작가성별,배우성별,F등급
2565,내안의 그놈,2019-01-09,2019-01-13,4,3730,1041,575436,39.9,2040427250,6638682476,229792,765380,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2566,내안의 그놈,2019-01-09,2019-01-14,5,3794,963,607095,15.8,786887930,7425570406,95878,861258,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2567,내안의 그놈,2019-01-09,2019-01-15,6,3908,1004,627017,14.8,759249150,8184819556,92667,953925,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2568,내안의 그놈,2019-01-09,2019-01-16,7,3612,954,610297,14.7,725335550,8910155106,89952,1043877,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2569,내안의 그놈,2019-01-09,2019-01-17,8,3022,862,495938,15.2,619988700,9530143806,75564,1119441,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2570,내안의 그놈,2019-01-09,2019-01-18,9,3279,899,533948,16.9,809182593,10339326399,90405,1209846,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2571,내안의 그놈,2019-01-09,2019-01-19,10,3775,992,620104,31.6,1739836358,12079162757,195973,1405819,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2572,내안의 그놈,2019-01-09,2019-01-20,11,3743,992,616385,31.0,1701531340,13780694097,191234,1597053,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2573,내안의 그놈,2019-01-09,2019-01-21,12,3565,890,585604,12.2,583598470,14364292567,71568,1668621,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2574,내안의 그놈,2019-01-09,2019-01-22,13,3567,913,586522,10.6,504196110,14868488677,62309,1730930,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2575,내안의 그놈,2019-01-09,2019-01-23,14,2243,656,310078,9.6,239958580,15108447257,29853,1760783,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2576,내안의 그놈,2019-01-09,2019-01-24,15,2084,641,287562,7.9,182246460,15290693717,22822,1783605,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2577,내안의 그놈,2019-01-09,2019-01-25,16,1976,627,266913,7.8,184765582,15475459299,20908,1804513,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2578,내안의 그놈,2019-01-09,2019-01-26,17,1668,617,215705,16.4,310555658,15786014957,35366,1839879,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2579,내안의 그놈,2019-01-09,2019-01-27,18,1522,602,194858,16.0,274123080,16060138037,31245,1871124,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2580,내안의 그놈,2019-01-09,2019-01-28,19,1603,589,205700,7.0,114697320,16174835357,14309,1885433,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2581,내안의 그놈,2019-01-09,2019-01-29,20,1578,570,202894,7.6,122265930,16297101287,15429,1900862,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2582,내안의 그놈,2019-01-09,2019-01-30,21,165,117,18463,15.7,17823390,16314924677,2895,1903757,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2583,내안의 그놈,2019-01-09,2019-01-31,22,119,81,12317,11.8,10723280,16325647957,1455,1905212,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2584,내안의 그놈,2019-01-09,2019-02-01,23,112,81,11910,15.3,13745220,16339393177,1817,1907029,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2585,내안의 그놈,2019-01-09,2019-02-02,24,87,61,9262,20.6,14787450,16354180627,1906,1908935,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2586,내안의 그놈,2019-01-09,2019-02-03,25,84,60,8617,21.7,14303730,16368484357,1867,1910802,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2587,내안의 그놈,2019-01-09,2019-02-04,26,88,64,9120,21.9,15011060,16383495417,1994,1912796,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2588,내안의 그놈,2019-01-09,2019-02-05,27,25,19,2389,22.6,4364100,16387859517,539,1913335,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2589,내안의 그놈,2019-01-09,2019-02-06,28,19,16,2001,20.8,3406300,16391265817,417,1913752,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2590,내안의 그놈,2019-01-09,2019-02-07,29,9,8,828,13.3,865000,16392130817,110,1913862,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2591,내안의 그놈,2019-01-09,2019-02-08,30,10,9,1092,10.8,1036400,16393167217,118,1913980,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2592,내안의 그놈,2019-01-09,2019-02-09,31,11,10,916,25.7,1913200,16395080417,235,1914215,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2593,내안의 그놈,2019-01-09,2019-02-10,32,10,9,830,20.4,1431500,16396511917,169,1914384,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2594,내안의 그놈,2019-01-09,2019-02-11,33,8,8,886,8.7,599400,16397111317,77,1914461,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2595,내안의 그놈,2019-01-09,2019-02-12,34,9,9,937,12.9,946500,16398057817,121,1914582,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2596,내안의 그놈,2019-01-09,2019-02-13,35,5,5,738,55.0,3644650,16401702467,406,1914988,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2597,내안의 그놈,2019-01-09,2019-02-14,36,3,3,636,38.2,1975000,16403677467,243,1915231,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2598,내안의 그놈,2019-01-09,2019-02-15,37,2,2,418,14.1,301000,16403978467,59,1915290,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2599,내안의 그놈,2019-01-09,2019-02-16,38,2,2,378,19.3,444600,16404423067,73,1915363,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2600,내안의 그놈,2019-01-09,2019-02-17,39,3,3,507,22.3,620000,16405043067,113,1915476,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2601,내안의 그놈,2019-01-09,2019-02-18,40,3,3,509,22.6,604000,16405647067,115,1915591,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2602,내안의 그놈,2019-01-09,2019-02-19,41,4,4,606,18.0,569000,16406216067,109,1915700,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2603,내안의 그놈,2019-01-09,2019-02-20,42,3,3,433,25.2,567000,16406783067,109,1915809,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2604,내안의 그놈,2019-01-09,2019-02-21,43,3,3,390,25.9,505000,16407288067,101,1915910,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2605,내안의 그놈,2019-01-09,2019-02-22,44,1,1,173,17.9,185000,16407473067,31,1915941,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2606,내안의 그놈,2019-01-09,2019-02-25,47,5,2,945,3.3,95000,16407568067,31,1915972,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2607,내안의 그놈,2019-01-09,2019-02-26,48,14,14,1289,36.2,2405500,16409973567,467,1916439,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2608,내안의 그놈,2019-01-09,2019-02-27,49,2,2,194,30.9,300000,16410273567,60,1916499,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2609,내안의 그놈,2019-01-09,2019-02-28,50,11,11,1332,26.3,1801000,16412074567,350,1916849,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2610,내안의 그놈,2019-01-09,2019-03-05,55,1,1,97,1.0,5000,16412079567,1,1916850,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2611,내안의 그놈,2019-01-09,2019-03-06,56,1,1,104,1.0,5000,16412084567,1,1916851,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2612,내안의 그놈,2019-01-09,2019-03-20,70,1,1,83,4.8,32000,16412116567,4,1916855,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2613,내안의 그놈,2019-01-09,2019-07-13,185,1,1,75,100.0,750000,16412866567,75,1916930,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2614,내안의 그놈,2019-01-09,2019-09-27,261,1,1,102,100.0,714000,16413580567,102,1917032,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2615,내안의 그놈,2019-01-09,2019-10-23,287,1,1,127,100.0,600000,16414180567,127,1917159,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2616,내안의 그놈,2019-01-09,2019-10-25,289,1,1,86,100.0,946000,16415126567,86,1917245,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2617,내안의 그놈,2019-01-09,2019-10-26,290,1,1,200,100.0,1400000,16416526567,200,1917445,0,"판타지,코미디","(주)메리크리스마스,TCO(주)더콘텐츠온",남자,남자,남자,0
2618,생일,2019-04-03,2019-01-16,-77,1,1,262,100.0,1834000,1834000,262,262,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2619,생일,2019-04-03,2019-03-06,-28,2,1,458,75.1,3096000,4930000,344,606,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2620,생일,2019-04-03,2019-03-13,-21,1,1,166,100.0,1518000,6448000,166,772,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2621,생일,2019-04-03,2019-03-15,-19,1,1,247,100.0,1729000,8177000,247,1019,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2622,생일,2019-04-03,2019-03-18,-16,12,12,2862,99.3,25587000,33764000,2843,3862,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2623,생일,2019-04-03,2019-03-19,-15,2,2,557,97.1,4869000,38633000,541,4403,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2624,생일,2019-04-03,2019-03-20,-14,1,1,290,100.0,2610000,41243000,290,4693,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2625,생일,2019-04-03,2019-03-21,-13,9,9,1853,100.0,16677000,57920000,1853,6546,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2626,생일,2019-04-03,2019-03-25,-9,2,2,689,98.1,6474000,64394000,676,7222,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2627,생일,2019-04-03,2019-03-26,-8,2,2,464,100.0,3594000,67988000,464,7686,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2628,생일,2019-04-03,2019-03-27,-7,1,1,218,100.0,1962000,69950000,218,7904,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2629,생일,2019-04-03,2019-03-28,-6,11,11,2117,100.0,19147000,89097000,2117,10021,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2630,생일,2019-04-03,2019-03-29,-5,1,1,190,100.0,2090000,91187000,190,10211,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2631,생일,2019-04-03,2019-03-30,-4,1,1,200,100.0,2000000,93187000,200,10411,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2632,생일,2019-04-03,2019-04-03,0,3735,852,586086,7.8,357545220,450732220,45516,55927,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2633,생일,2019-04-03,2019-04-04,1,3537,847,551252,7.9,341995800,792728020,43517,99444,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2634,생일,2019-04-03,2019-04-05,2,3575,862,557643,10.3,495459368,1288187388,57313,156757,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2635,생일,2019-04-03,2019-04-06,3,3652,856,566367,20.0,983277413,2271464801,113329,270086,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2636,생일,2019-04-03,2019-04-07,4,3580,856,555895,19.0,915734090,3187198891,105359,375445,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2637,생일,2019-04-03,2019-04-08,5,3488,824,537992,7.3,313569830,3500768721,39139,414584,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2638,생일,2019-04-03,2019-04-09,6,3546,856,551747,7.3,320784100,3821552821,40232,454816,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2639,생일,2019-04-03,2019-04-10,7,3063,791,480188,9.0,340577410,4162130231,43351,498167,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2640,생일,2019-04-03,2019-04-11,8,2526,717,408718,8.0,254624830,4416755061,32524,530691,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2641,생일,2019-04-03,2019-04-12,9,2751,773,453740,10.3,392160230,4808915291,46922,577613,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2642,생일,2019-04-03,2019-04-13,10,3271,862,558940,15.4,740847790,5549763081,86029,663642,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2643,생일,2019-04-03,2019-04-14,11,3228,865,552223,17.8,851549350,6401312431,98132,761774,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2644,생일,2019-04-03,2019-04-15,12,2951,800,498400,6.0,237271000,6638583431,30109,791883,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2645,생일,2019-04-03,2019-04-16,13,3085,827,515140,8.2,327654830,6966238261,42389,834272,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2646,생일,2019-04-03,2019-04-17,14,2719,709,466422,7.0,254784140,7221022401,32539,866811,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2647,생일,2019-04-03,2019-04-18,15,2496,671,445336,6.5,226770890,7447793291,29015,895826,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2648,생일,2019-04-03,2019-04-19,16,2744,727,482166,7.6,307912135,7755705426,36846,932672,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2649,생일,2019-04-03,2019-04-20,17,3317,878,598313,11.8,599578994,8355284420,70426,1003098,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2650,생일,2019-04-03,2019-04-21,18,3232,855,589966,10.7,539663210,8894947630,63042,1066140,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2651,생일,2019-04-03,2019-04-22,19,2836,783,503109,4.4,170648890,9065596520,21995,1088135,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2652,생일,2019-04-03,2019-04-23,20,2830,783,497140,4.4,167174950,9232771470,21873,1110008,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2653,생일,2019-04-03,2019-04-24,21,883,422,102516,17.2,106838670,9339610140,17660,1127668,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2654,생일,2019-04-03,2019-04-25,22,777,423,88919,10.5,72857060,9412467200,9375,1137043,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2655,생일,2019-04-03,2019-04-26,23,714,410,80341,14.3,96018680,9508485880,11510,1148553,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2656,생일,2019-04-03,2019-04-27,24,471,334,55479,19.4,89871710,9598357590,10758,1159311,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2657,생일,2019-04-03,2019-04-28,25,460,345,55602,16.3,74505500,9672863090,9075,1168386,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2658,생일,2019-04-03,2019-04-29,26,622,378,71119,8.5,45800990,9718664080,6010,1174396,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2659,생일,2019-04-03,2019-04-30,27,649,403,73728,12.2,66250450,9784914530,8977,1183373,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2660,생일,2019-04-03,2019-05-01,28,141,102,17031,19.9,23233310,9808147840,3389,1186762,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2661,생일,2019-04-03,2019-05-02,29,144,106,17906,6.7,8650280,9816798120,1193,1187955,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2662,생일,2019-04-03,2019-05-03,30,135,98,16131,10.2,12455710,9829253830,1651,1189606,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2663,생일,2019-04-03,2019-05-04,31,61,46,6985,12.3,6604610,9835858440,857,1190463,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2664,생일,2019-04-03,2019-05-05,32,44,36,5335,12.2,5085130,9840943570,650,1191113,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2665,생일,2019-04-03,2019-05-06,33,57,44,6782,11.6,6189600,9847133170,788,1191901,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2666,생일,2019-04-03,2019-05-07,34,157,114,19202,6.9,8673540,9855806710,1326,1193227,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2667,생일,2019-04-03,2019-05-08,35,144,104,17610,3.3,4496980,9860303690,578,1193805,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2668,생일,2019-04-03,2019-05-09,36,16,15,2267,13.1,2061000,9862364690,296,1194101,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2669,생일,2019-04-03,2019-05-10,37,16,14,2044,9.6,1011000,9863375690,196,1194297,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2670,생일,2019-04-03,2019-05-11,38,12,9,1495,6.2,605650,9863981340,93,1194390,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2671,생일,2019-04-03,2019-05-12,39,10,8,1402,3.9,446500,9864427840,54,1194444,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2672,생일,2019-04-03,2019-05-13,40,10,9,1261,1.6,146000,9864573840,20,1194464,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2673,생일,2019-04-03,2019-05-14,41,7,7,979,7.4,379000,9864952840,72,1194536,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2674,생일,2019-04-03,2019-05-15,42,14,13,1736,48.9,6449000,9871401840,849,1195385,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2675,생일,2019-04-03,2019-05-16,43,6,6,734,24.4,1257000,9872658840,179,1195564,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2676,생일,2019-04-03,2019-05-17,44,4,3,588,25.5,757000,9873415840,150,1195714,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2677,생일,2019-04-03,2019-05-18,45,3,3,475,0.6,22000,9873437840,3,1195717,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2678,생일,2019-04-03,2019-05-19,46,3,3,448,2.2,81000,9873518840,10,1195727,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2679,생일,2019-04-03,2019-05-20,47,2,2,309,0.7,14000,9873532840,2,1195729,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2680,생일,2019-04-03,2019-05-21,48,3,3,399,1.5,48000,9873580840,6,1195735,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2681,생일,2019-04-03,2019-05-22,49,3,3,391,56.8,1415000,9874995840,222,1195957,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2682,생일,2019-04-03,2019-05-23,50,1,1,141,100.0,846000,9875841840,141,1196098,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2683,생일,2019-04-03,2019-05-24,51,1,1,147,100.0,1176000,9877017840,147,1196245,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2684,생일,2019-04-03,2019-05-25,52,2,2,362,77.6,1647000,9878664840,281,1196526,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2685,생일,2019-04-03,2019-05-26,53,1,1,134,96.3,903000,9879567840,129,1196655,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2686,생일,2019-04-03,2019-05-27,54,1,1,117,0.9,5000,9879572840,1,1196656,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2687,생일,2019-04-03,2019-05-28,55,1,1,117,0.9,5000,9879577840,1,1196657,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2688,생일,2019-04-03,2019-05-30,57,1,1,104,1.0,5000,9879582840,1,1196658,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2689,생일,2019-04-03,2019-05-31,58,1,1,117,0.9,5000,9879587840,1,1196659,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2690,생일,2019-04-03,2019-06-14,72,1,1,57,61.4,175000,9879762840,35,1196694,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2691,생일,2019-04-03,2019-07-15,103,2,2,299,75.9,1362000,9881124840,227,1196921,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2692,생일,2019-04-03,2019-07-18,106,1,1,164,48.8,400000,9881524840,80,1197001,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2693,생일,2019-04-03,2019-07-20,108,1,1,160,93.8,1050000,9882574840,150,1197151,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2694,생일,2019-04-03,2019-08-16,135,2,2,273,100.0,1911000,9884485840,273,1197424,2,드라마,(주)넥스트엔터테인먼트월드(NEW),여자,여자,남자,2
2695,증인,2019-02-13,2019-01-20,-24,1,1,262,100.0,2096000,2096000,262,262,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2696,증인,2019-02-13,2019-01-21,-23,7,4,966,100.0,8694000,10790000,966,1228,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2697,증인,2019-02-13,2019-01-22,-22,7,7,1764,93.5,14841000,25631000,1649,2877,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2698,증인,2019-02-13,2019-01-23,-21,4,4,1022,100.0,9198000,34829000,1022,3899,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2699,증인,2019-02-13,2019-01-24,-20,4,4,1035,100.0,9315000,44144000,1035,4934,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2700,증인,2019-02-13,2019-01-28,-16,20,20,5046,99.6,45252000,89396000,5028,9962,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2701,증인,2019-02-13,2019-01-29,-15,10,10,1996,100.0,17709000,107105000,1996,11958,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2702,증인,2019-02-13,2019-01-31,-13,46,46,8323,72.0,57808400,164913400,5989,17947,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2703,증인,2019-02-13,2019-02-01,-12,1,1,450,70.0,3375000,168288400,315,18262,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2704,증인,2019-02-13,2019-02-02,-11,18,14,5167,64.5,31868480,200156880,3335,21597,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2705,증인,2019-02-13,2019-02-03,-10,17,14,4025,70.7,27015000,227171880,2846,24443,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2706,증인,2019-02-13,2019-02-07,-6,12,10,2688,98.2,23760000,250931880,2640,27083,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2707,증인,2019-02-13,2019-02-09,-4,16,15,4324,82.9,32589580,283521460,3585,30668,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2708,증인,2019-02-13,2019-02-10,-3,15,14,3474,89.1,29580200,313101660,3095,33763,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2709,증인,2019-02-13,2019-02-12,-1,25,25,3752,60.3,17590600,330692260,2262,36025,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2710,증인,2019-02-13,2019-02-13,0,3833,884,614520,13.3,633381650,964073910,81424,117449,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2711,증인,2019-02-13,2019-02-14,1,3339,806,544844,15.8,669567010,1633640920,85900,203349,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2712,증인,2019-02-13,2019-02-15,2,3477,833,564813,17.5,833499448,2467140368,98609,301958,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2713,증인,2019-02-13,2019-02-16,3,3710,937,590524,35.5,1778792893,4245933261,209875,511833,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2714,증인,2019-02-13,2019-02-17,4,3788,993,601949,37.4,1916911640,6162844901,225305,737138,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
2715,증인,2019-02-13,2019-02-18,5,3822,960,608438,15.5,740659570,6903504471,94251,831389,0,드라마,롯데컬처웍스(주)롯데엔터테인먼트,남자,남자,남자,0
