movieCd,movieNm,moviePartNm,peopleCd,peopleNm,sex
20112031,소굴,시나리오(각본),20166555,이창희,남자
20122985,친구집,감독,20166555,이창희,남자
20122985,친구집,시나리오(각본),20166555,이창희,남자
20181741,예스 평창!,감독,20302329,백철기,남자
20170422,바나나쏭의 기적,감독,20280669,지혜원,여자
20170422,바나나쏭의 기적,시나리오(각본),20280669,지혜원,여자
20170422,바나나쏭의 기적,편집,20280669,지혜원,여자
20189612,"안녕, 미누",감독,20280669,지혜원,여자
20170422,바나나쏭의 기적,감독,20301809,송우용,남자
20170422,바나나쏭의 기적,제작,20301809,송우용,남자
20165444,괴물들,감독,10004249,김백준,남자
20165444,괴물들,시나리오(각본),10004249,김백준,남자
20119872,작별들,감독,10004249,김백준,남자
20119872,작별들,스토리,10004249,김백준,남자
20119872,작별들,시나리오(각본),10004249,김백준,남자
20081653,내 마음에 불꽃이 있어,감독,10004249,김백준,남자
20081653,내 마음에 불꽃이 있어,편집,10004249,김백준,남자
20081653,내 마음에 불꽃이 있어,시나리오(각본),10004249,김백준,남자
20080174,과거는 낯선 나라다,촬영,10004249,김백준,남자
20080174,과거는 낯선 나라다,붐오퍼레이터,10004249,김백준,남자
20172244,치즈인더트랩,감독,10005652,김제영,남자
20172244,치즈인더트랩,시나리오(각본),10005652,김제영,남자
20152782,"날, 보러와요",각색,10005652,김제영,남자
20143513,미쓰 와이프,시나리오(각본),10005652,김제영,남자
20123384,밤의 여왕,감독,10005652,김제영,남자
20123384,밤의 여왕,시나리오(각본),10005652,김제영,남자
20113671,원더풀 라디오,시나리오(각본),10005652,김제영,남자
20070203,방울토마토,제작팀,10005652,김제영,남자
20060225,예의없는 것들,조명팀,10005652,김제영,남자
20110664,동행,감독,10005652,김제영,남자
20110664,동행,시나리오(각본),10005652,김제영,남자
20170669,지금 만나러 갑니다,감독,20280830,이장훈,남자
20170669,지금 만나러 갑니다,시나리오(각본),20280830,이장훈,남자
20196370,로드킬,감독,10056145,이수성,남자
20194425,대가리,감독,10056145,이수성,남자
20199781,지금 이순간,감독,10056145,이수성,남자
20191644,독고다이,감독,10056145,이수성,남자
20180382,일진 2,감독,10056145,이수성,남자
20180382,일진 2,제작,10056145,이수성,남자
20180382,일진 2,시나리오(각본),10056145,이수성,남자
20180382,일진 2,촬영,10056145,이수성,남자
20196306,일진 3,감독,10056145,이수성,남자
20196306,일진 3,제작,10056145,이수성,남자
20196306,일진 3,시나리오(각본),10056145,이수성,남자
20173388,메모리즈,감독,10056145,이수성,남자
20177245,일진,감독,10056145,이수성,남자
20177245,일진,제작,10056145,이수성,남자
20177245,일진,시나리오(각본),10056145,이수성,남자
20173832,미스터 좀비(감독판),감독,10056145,이수성,남자
20167102,휴가,감독,10056145,이수성,남자
20167102,휴가,기획,10056145,이수성,남자
20167102,휴가,제작,10056145,이수성,남자
20166441,외도,제작,10056145,이수성,남자
20166441,외도,기획,10056145,이수성,남자
20174164,지렁이,편집팀,10056145,이수성,남자
20150666,위험한 중독,기획,10056145,이수성,남자
20150666,위험한 중독,각색,10056145,이수성,남자
20150666,위험한 중독,제작,10056145,이수성,남자
20155845,포장마차,제작,10056145,이수성,남자
20155845,포장마차,프로듀서,10056145,이수성,남자
20155845,포장마차,기획,10056145,이수성,남자
20155042,젊은 처제,제작,10056145,이수성,남자
20155042,젊은 처제,프로듀서,10056145,이수성,남자
20155042,젊은 처제,기획,10056145,이수성,남자
20152261,그리울 련,제작,10056145,이수성,남자
20158798,짓2: 붉은 낙타,프로듀서,10056145,이수성,남자
20151561,어우동: 주인 없는 꽃 무삭제판,감독,10056145,이수성,남자
20149298,어우동: 주인 없는 꽃,감독,10056145,이수성,남자
20149298,어우동: 주인 없는 꽃,제작,10056145,이수성,남자
20149298,어우동: 주인 없는 꽃,각색,10056145,이수성,남자
20149298,어우동: 주인 없는 꽃,기획,10056145,이수성,남자
20139402,연애의 기술,감독,10056145,이수성,남자
20139402,연애의 기술,제작,10056145,이수성,남자
20139402,연애의 기술,기획,10056145,이수성,남자
20122466,짓,프로듀서,10056145,이수성,남자
20122466,짓,제작,10056145,이수성,남자
20122466,짓,기획,10056145,이수성,남자
20147519,연애의 기술 감독판,감독,10056145,이수성,남자
20126581,전망 좋은 집,감독,10056145,이수성,남자
20126581,전망 좋은 집,제작,10056145,이수성,남자
20126581,전망 좋은 집,기획,10056145,이수성,남자
20136967,전망좋은집:무삭제노출판,감독,10056145,이수성,남자
20100822,미스터좀비,감독,10056145,이수성,남자
20100822,미스터좀비,시나리오(각본),10056145,이수성,남자
20164389,엄마의 공책,감독,10004652,김성호,남자
20164389,엄마의 공책,각색,10004652,김성호,남자
20130574,개를 훔치는 완벽한 방법,감독,10004652,김성호,남자
20130574,개를 훔치는 완벽한 방법,시나리오(각본),10004652,김성호,남자
20124088,회칼 소녀,감독,10004652,김성호,남자
20124088,회칼 소녀,시나리오(각본),10004652,김성호,남자
20100264,그녀에게,감독,10004652,김성호,남자
20100264,그녀에게,편집,10004652,김성호,남자
20100264,그녀에게,시나리오(각본),10004652,김성호,남자
20070205,검은 집,각색,10004652,김성호,남자
20030107,거울속으로,감독,10004652,김성호,남자
20030107,거울속으로,시나리오(각본),10004652,김성호,남자
20129237,인 굿 컴퍼니,감독,10004652,김성호,남자
20129237,인 굿 컴퍼니,시나리오(각본),10004652,김성호,남자
20129237,인 굿 컴퍼니,프로듀서,10004652,김성호,남자
20120729,Penny Lover,감독,10004652,김성호,남자
20120745,해피버스데이,감독,10004652,김성호,남자
20120705,보물섬,감독,10004652,김성호,남자
20120705,보물섬,프로듀서,10004652,김성호,남자
20120705,보물섬,편집,10004652,김성호,남자
20120705,보물섬,시나리오(각본),10004652,김성호,남자
20060792,홈 비디오(Home Video),감독,10004652,김성호,남자
20060792,홈 비디오(Home Video),시나리오(각본),10004652,김성호,남자
20060755,아이 디 아이,감독,10004652,김성호,남자
20136058,무서운 이야기 2,감독,10004652,김성호,남자
20121421,가족시네마,감독,10004652,김성호,남자
20121421,가족시네마,시나리오(각본),10004652,김성호,남자
20124929,화이팅 패밀리,감독,10004652,김성호,남자
20124929,화이팅 패밀리,시나리오(각본),10004652,김성호,남자
20124929,화이팅 패밀리,프로듀서,10004652,김성호,남자
20090500,황금시대,감독,10004652,김성호,남자
20070547,판타스틱 자살소동,감독,10004652,김성호,남자
20050312,눈부신 하루,감독,10004652,김성호,남자
20134246,무서운 이야기 2 '절벽',감독,10004652,김성호,남자
20134246,무서운 이야기 2 '절벽',시나리오(각본),10004652,김성호,남자
20173995,타클라마칸,감독,10001718,고은기,남자
20173995,타클라마칸,배우,10001718,고은기,남자
20173995,타클라마칸,시나리오(각본),10001718,고은기,남자
20173995,타클라마칸,스토리보드,10001718,고은기,남자
20120427,그린-피,감독,10001718,고은기,남자
20100656,빨강,감독,10001718,고은기,남자
20100054,화성에 가다,감독,10001718,고은기,남자
20100054,화성에 가다,편집,10001718,고은기,남자
20100054,화성에 가다,시나리오(각본),10001718,고은기,남자
20100054,화성에 가다,아트디렉터,10001718,고은기,남자
20072149,내 사랑 유리에,감독,10001718,고은기,남자
20072149,내 사랑 유리에,프로듀서,10001718,고은기,남자
20072149,내 사랑 유리에,투자,10001718,고은기,남자
20070095,아내의 애인을 만나다,배우,10001718,고은기,남자
20072079,풀밭 위의 식사,감독,10001718,고은기,남자
20072079,풀밭 위의 식사,제작,10001718,고은기,남자
20072079,풀밭 위의 식사,시나리오(각본),10001718,고은기,남자
20020190,뚫어야 산다,감독,10001718,고은기,남자
20020190,뚫어야 산다,시나리오(각본),10001718,고은기,남자
20011458,챠오,감독,10001718,고은기,남자
20011458,챠오,시나리오(각본),10001718,고은기,남자
19991083,액체들,감독,10001718,고은기,남자
20162983,운동회,감독,20182343,김진태,남자
20162983,운동회,제작,20182343,김진태,남자
20162983,운동회,시나리오(각본),20182343,김진태,남자
20162983,운동회,기획,20182343,김진태,남자
20139550,대회전 ,감독,20182343,김진태,남자
20181366,미니특공대X,감독,20186877,이영준,남자
20175581,파워배틀 와치카: 와치가면의 역습,감독,20186877,이영준,남자
20175581,파워배틀 와치카: 와치가면의 역습,애니메이션촬영팀,20186877,이영준,남자
20175581,파워배틀 와치카: 와치가면의 역습,애니메이션팀,20186877,이영준,남자
20164527,부릉! 부릉! 브루미즈: 스피더의 모험 일기,감독,20186877,이영준,남자
20165981,파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,감독,20186877,이영준,남자
20165981,파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,애니메이션팀,20186877,이영준,남자
20165981,파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,애니메이션팀,20186877,이영준,남자
20159657,최강전사 미니특공대: 영웅의 탄생,감독,20186877,이영준,남자
20159657,최강전사 미니특공대: 영웅의 탄생,애니메이션팀,20186877,이영준,남자
20159657,최강전사 미니특공대: 영웅의 탄생,애니메이션팀,20186877,이영준,남자
20156441,최강전사 미니특공대 : 새로운 악당의 습격,감독,20186877,이영준,남자
20156441,최강전사 미니특공대 : 새로운 악당의 습격,애니메이션팀,20186877,이영준,남자
20156441,최강전사 미니특공대 : 새로운 악당의 습격,애니메이션촬영팀,20186877,이영준,남자
20123681,뽀로로 극장판 슈퍼썰매 대모험,애니메이션팀,20186877,이영준,남자
20183345,한강에게,배우,20112542,전고운,여자
20173962,소공녀,감독,20112542,전고운,여자
20173962,소공녀,시나리오(각본),20112542,전고운,여자
20173962,소공녀,제작,20112542,전고운,여자
20150970,범죄의 여왕,배우,20112542,전고운,여자
20150970,범죄의 여왕,각색,20112542,전고운,여자
20150970,범죄의 여왕,제작,20112542,전고운,여자
20150972,굿바이 싱글,스크립터,20112542,전고운,여자
20150972,굿바이 싱글,각색,20112542,전고운,여자
20145501,돌연변이,각색,20112542,전고운,여자
20132799,족구왕,제작,20112542,전고운,여자
20132799,족구왕,기획,20112542,전고운,여자
20121549,전국노래자랑,윤색,20112542,전고운,여자
20120112,"1999, 면회",배우,20112542,전고운,여자
20120112,"1999, 면회",제작,20112542,전고운,여자
20120112,"1999, 면회",각색,20112542,전고운,여자
20127193,배드신,감독,20112542,전고운,여자
20100472,내게 사랑은 너무 써,감독,20112542,전고운,여자
20192664,페르소나,감독,20112542,전고운,여자
20162726,인디스데이 10월 단편,감독,20112542,전고운,여자
20154908,7년의 밤,감독,10072983,추창민,남자
20154908,7년의 밤,시나리오(각본),10072983,추창민,남자
20124079,"광해, 왕이 된 남자",감독,10072983,추창민,남자
20124079,"광해, 왕이 된 남자",각색,10072983,추창민,남자
20119337,그대를 사랑합니다,감독,10072983,추창민,남자
20119337,그대를 사랑합니다,시나리오(각본),10072983,추창민,남자
20119337,그대를 사랑합니다,편집,10072983,추창민,남자
20050354,사랑을 놓치다,감독,10072983,추창민,남자
20050354,사랑을 놓치다,시나리오(각본),10072983,추창민,남자
20040778,마파도,감독,10072983,추창민,남자
20040778,마파도,각색,10072983,추창민,남자
19990055,행복한 장의사,각색,10072983,추창민,남자
20060773,사월의 끝,감독,10072983,추창민,남자
20194044,공포체험단 곤지암편,감독,10061758,정범식,남자
20184571,천문: 하늘에 묻는다,시나리오(각본),10061758,정범식,남자
20180804,곤지암,감독,10061758,정범식,남자
20180804,곤지암,시나리오(각본),10061758,정범식,남자
20180804,곤지암,편집,10061758,정범식,남자
20180804,곤지암,카메라오퍼레이터,10061758,정범식,남자
20180804,곤지암,기타,10061758,정범식,남자
20180804,곤지암,투자,10061758,정범식,남자
20180804,곤지암,음악진행,10061758,정범식,남자
20180804,곤지암,음악진행,10061758,정범식,남자
20180804,곤지암,스토리보드,10061758,정범식,남자
20180804,곤지암,기타,10061758,정범식,남자
20147947,워킹걸,감독,10061758,정범식,남자
20147947,워킹걸,배우,10061758,정범식,남자
20147947,워킹걸,배우,10061758,정범식,남자
20147947,워킹걸,시나리오(각본),10061758,정범식,남자
20147947,워킹걸,음악,10061758,정범식,남자
20147947,워킹걸,스토리보드,10061758,정범식,남자
20113532,미쓰GO,시나리오(각본),10061758,정범식,남자
20081263,외톨이,각색,10061758,정범식,남자
20070262,기담,감독,10061758,정범식,남자
20070262,기담,시나리오(각본),10061758,정범식,남자
20136058,무서운 이야기 2,감독,10061758,정범식,남자
20136058,무서운 이야기 2,시나리오(각본),10061758,정범식,남자
20136058,무서운 이야기 2,작사/작곡/편곡,10061758,정범식,남자
20124349,무서운 이야기,감독,10061758,정범식,남자
20134248,무서운 이야기 2 '탈출',투자,10061758,정범식,남자
20134248,무서운 이야기 2 '탈출',작사/작곡/편곡,10061758,정범식,남자
20134248,무서운 이야기 2 '탈출',시나리오(각본),10061758,정범식,남자
20134223,무서운 이야기 '해와 달',감독,10061758,정범식,남자
20134223,무서운 이야기 '해와 달',시나리오(각본),10061758,정범식,남자
20182021,번개맨과 신비의 섬,감독,20302509,김지열,남자
20181561,덕구,감독,20302149,방수인,여자
20181561,덕구,시나리오(각본),20302149,방수인,여자
20090292,반두비,배우,20302149,방수인,여자
20090292,반두비,기타,20302149,방수인,여자
20070047,뷰티풀 선데이,연출팀,20302149,방수인,여자
20050333,왕의 남자,연출팀,20302149,방수인,여자
20040595,"달마야, 서울 가자",연출팀,20302149,방수인,여자
20020233,패밀리,스크립터,20302149,방수인,여자
20125673,워싱 머신,감독,20302149,방수인,여자
20198482,드림(가제),감독,20125862,이병헌,남자
20182530,극한직업,감독,20125862,이병헌,남자
20177005,레슬러,각색,20125862,이병헌,남자
20153447,바람 바람 바람,감독,20125862,이병헌,남자
20153447,바람 바람 바람,각색,20125862,이병헌,남자
20148845,스물,감독,20125862,이병헌,남자
20148845,스물,시나리오(각본),20125862,이병헌,남자
20142407,오늘의 연애,시나리오(각본),20125862,이병헌,남자
20134804,타짜-신의 손,각색,20125862,이병헌,남자
20122123,"힘내세요, 병헌씨",감독,20125862,이병헌,남자
20122123,"힘내세요, 병헌씨",배우,20125862,이병헌,남자
20122123,"힘내세요, 병헌씨",시나리오(각본),20125862,이병헌,남자
20122123,"힘내세요, 병헌씨",제작,20125862,이병헌,남자
20113636,네버엔딩 스토리,시나리오(각본),20125862,이병헌,남자
20110193,써니,스크립터,20125862,이병헌,남자
20110193,써니,각색,20125862,이병헌,남자
20081672,과속스캔들,각색,20125862,이병헌,남자
20128616,냄새는 난다,감독,20125862,이병헌,남자
20182781,아버지를 찾아서,감독,20303149,김무은,
20182781,아버지를 찾아서,시나리오(각본),20303149,김무은,
20182781,아버지를 찾아서,편집,20303149,김무은,
20174008,인어전설,감독,10050307,오멸,남자
20174008,인어전설,조명,10050307,오멸,남자
20174008,인어전설,시나리오(각본),10050307,오멸,남자
20174008,인어전설,촬영,10050307,오멸,남자
20155382,눈꺼풀,감독,10050307,오멸,남자
20155382,눈꺼풀,제작,10050307,오멸,남자
20155382,눈꺼풀,촬영,10050307,오멸,남자
20155382,눈꺼풀,조명,10050307,오멸,남자
20155382,눈꺼풀,시나리오(각본),10050307,오멸,남자
20155382,눈꺼풀,편집,10050307,오멸,남자
20155382,눈꺼풀,미술/프로덕션 디자인,10050307,오멸,남자
20130961,하늘의 황금마차,감독,10050307,오멸,남자
20130961,하늘의 황금마차,시나리오(각본),10050307,오멸,남자
20120108,지슬 - 끝나지 않은 세월2,감독,10050307,오멸,남자
20120108,지슬 - 끝나지 않은 세월2,시나리오(각본),10050307,오멸,남자
20133907,아시아 독립영화의 미래-ACF 쇼케이스2013-지슬,감독,10050307,오멸,남자
20101247,뽕똘,감독,10050307,오멸,남자
20101247,뽕똘,시나리오(각본),10050307,오멸,남자
20101247,뽕똘,편집,10050307,오멸,남자
20111089,이어도,감독,10050307,오멸,남자
20119891,어이그 저 귓것,감독,10050307,오멸,남자
20119891,어이그 저 귓것,시나리오(각본),10050307,오멸,남자
20182356,눈꺼풀 메이킹 ,배우,10050307,오멸,남자
20184201,파미르,감독,10050307,오멸,남자
20182357,오멸의 제주전,감독,10050307,오멸,남자
20174010,호랑이보다 무서운 겨울손님,감독,10054828,이광국,남자
20174010,호랑이보다 무서운 겨울손님,제작,10054828,이광국,남자
20174010,호랑이보다 무서운 겨울손님,시나리오(각본),10054828,이광국,남자
20141612,꿈보다 해몽,감독,10054828,이광국,남자
20141612,꿈보다 해몽,시나리오(각본),10054828,이광국,남자
20141612,꿈보다 해몽,프로듀서,10054828,이광국,남자
20112841,로맨스 조,감독,10054828,이광국,남자
20112841,로맨스 조,시나리오(각본),10054828,이광국,남자
20100202,하하하,조감독,10054828,이광국,남자
20090261,잘 알지도 못하면서,조감독,10054828,이광국,남자
20060247,해변의 여인,조감독,10054828,이광국,남자
20050106,극장전,연출팀,10054828,이광국,남자
19980006,A+삶,연출팀,10054828,이광국,남자
20150844,소주와 아이스크림,감독,10054828,이광국,남자
20121731,말로는 힘들어,감독,10054828,이광국,남자
20121731,말로는 힘들어,제작,10054828,이광국,남자
20001438,주민증 갱신기간,감독,10054828,이광국,남자
20001438,주민증 갱신기간,배우,10054828,이광국,남자
20163020,시선 사이,감독,10054828,이광국,남자
20163020,시선 사이,시나리오(각본),10054828,이광국,남자
20163020,시선 사이,프로듀서,10054828,이광국,남자
20165921,인디스데이 6월 단편,감독,10054828,이광국,남자
20151805,6월 수요단편극장 <한여름의 판타지아> 개봉 기념 특별전,감독,10054828,이광국,남자
20151921,7월 단편 상상극장-김새벽의 판타지아,감독,10054828,이광국,남자
20149518,7월 단편 상상극장-이들이 우리의 배우다,감독,10054828,이광국,남자
20182221,스파키,감독,10040004,아론 우들리,남자
20177349,완전범죄: 키드냅,감독,10040004,아론 우들리,남자
20182221,스파키,감독,20315335,애론 우들리,
20182221,스파키,시나리오(각본),20315335,애론 우들리,
20165045,머니백,감독,20238387,허준형,여자
20165045,머니백,시나리오(각본),20238387,허준형,여자
20182352,"그날, 바다",감독,20302876,김지영,남자
20182352,"그날, 바다",배우,20302876,김지영,남자
20182352,"그날, 바다",시나리오(각본),20302876,김지영,남자
20182352,"그날, 바다",애니메이션팀,20302876,김지영,남자
20177934,원죄,감독,10026750,문신구,남자
20177934,원죄,시나리오(각본),10026750,문신구,남자
20177934,원죄,제작,10026750,문신구,남자
19960062,콜렉터,감독,10026750,문신구,남자
19960062,콜렉터,배우,10026750,문신구,남자
19960062,콜렉터,시나리오(각본),10026750,문신구,남자
19950031,미란다,감독,10026750,문신구,남자
20175046,파파 오랑후탄,감독,20302489,이성관,남자
20175046,파파 오랑후탄,시나리오(각본),20302489,이성관,남자
20175046,파파 오랑후탄,기획,20302489,이성관,남자
20175046,파파 오랑후탄,촬영,20302489,이성관,남자
20175046,파파 오랑후탄,편집,20302489,이성관,남자
20175046,파파 오랑후탄,기타,20302489,이성관,남자
20183364,내가 사는 세상,배우,20187943,유지영,여자
20174265,수성못,감독,20187943,유지영,여자
20174265,수성못,배우,20187943,유지영,여자
20174265,수성못,시나리오(각본),20187943,유지영,여자
20174265,수성못,편집,20187943,유지영,여자
20176565,극장 쪽으로,감독,20187943,유지영,여자
20147586,어느 날 갑자기,감독,20187943,유지영,여자
20147611,일요일의 앵두,감독,20187943,유지영,여자
20110653,고백,감독,20187943,유지영,여자
20175865,너와 극장에서,감독,20187943,유지영,여자
20175865,너와 극장에서,시나리오(각본),20187943,유지영,여자
20175865,너와 극장에서,편집,20187943,유지영,여자
20163461,"5월 단편 상상극장-어느 날, 학교에서",감독,20187943,유지영,여자
20151056,제14회 미쟝센 단편영화제 전년도 수상작1,감독,20187943,유지영,여자
20149182,KAFA 단편 4,감독,20187943,유지영,여자
20153061,단편 KAFA1.,감독,20187943,유지영,여자
20147642,섹션 1 - 2차실습작,감독,20187943,유지영,여자
20149358,제13회 미쟝센 단편영화제 심야의 절대구타 360,감독,20187943,유지영,여자
20149330,제13회 미쟝센 단편영화제 절대악몽2,감독,20187943,유지영,여자
20181603,무문관,감독,20302389,박대원,남자
20183744,니나 내나,감독,20233786,이동은,남자
20183744,니나 내나,시나리오(각본),20233786,이동은,남자
20177962,당신의 부탁,감독,20233786,이동은,남자
20177962,당신의 부탁,시나리오(각본),20233786,이동은,남자
20162361,환절기,감독,20233786,이동은,남자
20162361,환절기,시나리오(각본),20233786,이동은,남자
20162361,환절기,제작,20233786,이동은,남자
20177266,나를 기억해,감독,20178069,이한욱,남자
20177266,나를 기억해,시나리오(각본),20178069,이한욱,남자
20177266,나를 기억해,각색,20178069,이한욱,남자
20139862,숨바꼭질,감독,20178069,이한욱,남자
20188117,강변호텔,감독,10089497,홍상수,남자
20188117,강변호텔,시나리오(각본),10089497,홍상수,남자
20188117,강변호텔,제작,10089497,홍상수,남자
20188117,강변호텔,프로듀서,10089497,홍상수,남자
20180401,풀잎들,감독,10089497,홍상수,남자
20180401,풀잎들,시나리오(각본),10089497,홍상수,남자
20180401,풀잎들,제작,10089497,홍상수,남자
20180401,풀잎들,프로듀서,10089497,홍상수,남자
20176102,그 후,감독,10089497,홍상수,남자
20176102,그 후,시나리오(각본),10089497,홍상수,남자
20176101,클레어의 카메라,감독,10089497,홍상수,남자
20176101,클레어의 카메라,시나리오(각본),10089497,홍상수,남자
20176101,클레어의 카메라,프로듀서,10089497,홍상수,남자
20176101,클레어의 카메라,제작,10089497,홍상수,남자
20179442,밤의 해변에서 혼자,감독,10089497,홍상수,남자
20179442,밤의 해변에서 혼자,시나리오(각본),10089497,홍상수,남자
20179442,밤의 해변에서 혼자,제작,10089497,홍상수,남자
20169730,당신자신과 당신의 것,감독,10089497,홍상수,남자
20169730,당신자신과 당신의 것,시나리오(각본),10089497,홍상수,남자
20169730,당신자신과 당신의 것,제작,10089497,홍상수,남자
20151782,지금은맞고그때는틀리다,감독,10089497,홍상수,남자
20151782,지금은맞고그때는틀리다,시나리오(각본),10089497,홍상수,남자
20148840,자유의 언덕,감독,10089497,홍상수,남자
20148840,자유의 언덕,시나리오(각본),10089497,홍상수,남자
20148840,자유의 언덕,제작,10089497,홍상수,남자
20137041,우리 선희,감독,10089497,홍상수,남자
20137041,우리 선희,시나리오(각본),10089497,홍상수,남자
20137041,우리 선희,제작,10089497,홍상수,남자
20121741,누구의 딸도 아닌 해원,감독,10089497,홍상수,남자
20121741,누구의 딸도 아닌 해원,시나리오(각본),10089497,홍상수,남자
20121741,누구의 딸도 아닌 해원,제작,10089497,홍상수,남자
20120861,토니 레인즈의 한국영화 25년,배우,10089497,홍상수,남자
20124350,다른나라에서,감독,10089497,홍상수,남자
20124350,다른나라에서,시나리오(각본),10089497,홍상수,남자
20124350,다른나라에서,제작,10089497,홍상수,남자
20110254,북촌방향,감독,10089497,홍상수,남자
20110254,북촌방향,시나리오(각본),10089497,홍상수,남자
20110254,북촌방향,제작,10089497,홍상수,남자
20100787,옥희의 영화,감독,10089497,홍상수,남자
20100787,옥희의 영화,시나리오(각본),10089497,홍상수,남자
20100202,하하하,감독,10089497,홍상수,남자
20100202,하하하,시나리오(각본),10089497,홍상수,남자
20090261,잘 알지도 못하면서,감독,10089497,홍상수,남자
20090261,잘 알지도 못하면서,시나리오(각본),10089497,홍상수,남자
20080052,밤과 낮,감독,10089497,홍상수,남자
20080052,밤과 낮,시나리오(각본),10089497,홍상수,남자
20080615,"나의 사랑, 나의 영화",배우,10089497,홍상수,남자
20060247,해변의 여인,감독,10089497,홍상수,남자
20060247,해변의 여인,시나리오(각본),10089497,홍상수,남자
20050106,극장전,감독,10089497,홍상수,남자
20050106,극장전,제작,10089497,홍상수,남자
20050106,극장전,시나리오(각본),10089497,홍상수,남자
20051323,한국 영화의 르네상스,배우,10089497,홍상수,남자
20040489,여자는 남자의 미래다,감독,10089497,홍상수,남자
20040489,여자는 남자의 미래다,시나리오(각본),10089497,홍상수,남자
20020080,생활의 발견,감독,10089497,홍상수,남자
20020080,생활의 발견,시나리오(각본),10089497,홍상수,남자
20000018,오! 수정,감독,10089497,홍상수,남자
20000018,오! 수정,시나리오(각본),10089497,홍상수,남자
19980040,강원도의 힘,감독,10089497,홍상수,남자
19980040,강원도의 힘,시나리오(각본),10089497,홍상수,남자
19960051,돼지가 우물에 빠진 날,감독,10089497,홍상수,남자
19960051,돼지가 우물에 빠진 날,시나리오(각본),10089497,홍상수,남자
20129216,리스트,감독,10089497,홍상수,남자
20100056,첩첩산중,감독,10089497,홍상수,남자
20100056,첩첩산중,시나리오(각본),10089497,홍상수,남자
20156049,10월 단편 상상극장-홍상수 단편선,감독,10089497,홍상수,남자
20136829,베니스 70 : 미래 재장전,감독,10089497,홍상수,남자
20158101,어떤 방문 : 디지털 삼인삼색2009,감독,10089497,홍상수,남자
20167007,살인소설,감독,10005905,김진묵,남자
20167007,살인소설,시나리오(각본),10005905,김진묵,남자
20060277,타짜,배우,10005905,김진묵,남자
20060277,타짜,연출팀,10005905,김진묵,남자
20050330,작업의 정석,연출팀,10005905,김진묵,남자
20050256,새드무비,연출팀,10005905,김진묵,남자
20070283,Oh! 뷰리플 라이프,촬영,10005905,김진묵,남자
20131181,다시..올래,감독,20177380,김충녕,남자
20189783,챔피언,감독,20164846,김용완,남자
20189783,챔피언,시나리오(각본),20164846,김용완,남자
20110290,퀵,연출팀,20164846,김용완,남자
20061214,작은 연못,연출팀,20164846,김용완,남자
20090914,하모니,연출팀,20164846,김용완,남자
20090312,토끼와 리저드,연출팀,20164846,김용완,남자
20090042,핸드폰,연출팀,20164846,김용완,남자
20081337,사랑과 전쟁:열두 번째 남자,연출팀,20164846,김용완,남자
20070548,6년째 연애중,배우,20164846,김용완,남자
20070548,6년째 연애중,연출팀,20164846,김용완,남자
20147851,리턴매치,감독,20164846,김용완,남자
20132785,이 별에 필요한,감독,20164846,김용완,남자
20127146,그녀의 단속반,감독,20164846,김용완,남자
20122744,바코드맘,감독,20164846,김용완,남자
20120759,"헤이, 톰 ",현장편집,20164846,김용완,남자
20120759,"헤이, 톰 ",편집,20164846,김용완,남자
20080466,모놀로그 #1,연출팀,20164846,김용완,남자
20068673,쪼다 멜로,조감독,20164846,김용완,남자
20147377,서툰 외면,감독,20164846,김용완,남자
20142461,10월 단편 상상극장-제8회 대단한 단편영화제 수상작 모음,감독,20164846,김용완,남자
20145395,2015 우수 단편영화 상영 03,감독,20164846,김용완,남자
20081682,연인들,조감독,20164846,김용완,남자
20177005,레슬러,감독,20287367,김대웅,남자
20177005,레슬러,시나리오(각본),20287367,김대웅,남자
20176025,해원,감독,10002241,구자환,남자
20176025,해원,시나리오(각본),10002241,구자환,남자
20176025,해원,제작,10002241,구자환,남자
20176025,해원,프로듀서,10002241,구자환,남자
20176025,해원,편집,10002241,구자환,남자
20136000,레드 툼,감독,10002241,구자환,남자
20136000,레드 툼,시나리오(각본),10002241,구자환,남자
20136000,레드 툼,촬영,10002241,구자환,남자
20136000,레드 툼,편집,10002241,구자환,남자
20078132,회색도시,감독,10002241,구자환,남자
20182323,임을 위한 행진곡,감독,20302749,박기복,남자
20182323,임을 위한 행진곡,시나리오(각본),20302749,박기복,남자
20182323,임을 위한 행진곡,제작,20302749,박기복,남자
20161568,마중: 커피숍 난동 수다 사건,감독,10058929,임혜영,여자
20161568,마중: 커피숍 난동 수다 사건,시나리오(각본),10058929,임혜영,여자
20161568,마중: 커피숍 난동 수다 사건,편집,10058929,임혜영,여자
20030116,남남북녀,스크립터,10058929,임혜영,여자
20010039,클럽 버터플라이,스크립터,10058929,임혜영,여자
20174361,삼겹살,감독,10058929,임혜영,여자
20170648,37m/s,감독,10058929,임혜영,여자
20174862,롤리흘라흘라,감독,10058929,임혜영,여자
20162512,AISFF2016 국내경쟁 2,감독,10058929,임혜영,여자
20183381,5.18 힌츠페터 스토리,감독,20303829,장영주,
20183381,5.18 힌츠페터 스토리,배우,20303829,장영주,
20183381,5.18 힌츠페터 스토리,프로듀서,20303829,장영주,
20183381,5.18 힌츠페터 스토리,기획,20303829,장영주,
20183096,생일,제작,10057659,이창동,남자
