,영화코드,영화명,개봉일,점유율집계일,개봉n일차,개봉n일차(int),상영횟수,상영점유율,상영점유율순위,스크린수,스크린점유율,스크린점유율순위,좌석수,좌석판매율,좌석점유율,좌석점유율순위,매출액,누적매출액,관객수,누적관객수,총공급좌석수,F-rated
2567,20176251,내안의 그놈,2019-01-09,2019-01-15,6 days 00:00:00.000000000,6,3908,36.667,2,1004,30.7,2,627017,14.8,22.42,2,759249150,8184819556,92667,953925,4366453.0,0
2568,20176251,내안의 그놈,2019-01-09,2019-01-16,7 days 00:00:00.000000000,7,3612,31.571,2,954,26.1,2,610297,14.7,21.49,2,725335550,8910155106,89952,1043877,4366453.0,0
2569,20176251,내안의 그놈,2019-01-09,2019-01-17,8 days 00:00:00.000000000,8,3022,31.634,2,862,25.1,2,495938,15.2,17.39,2,619988700,9530143806,75564,1119441,4366453.0,0
2570,20176251,내안의 그놈,2019-01-09,2019-01-18,9 days 00:00:00.000000000,9,3279,33.398,2,899,26.3,2,533948,16.9,18.48,2,809182593,10339326399,90405,1209846,4366453.0,0
2571,20176251,내안의 그놈,2019-01-09,2019-01-19,10 days 00:00:00.000000000,10,3775,35.022,2,992,26.4,2,620104,31.6,20.55,2,1739836358,12079162757,195973,1405819,4366453.0,0
2572,20176251,내안의 그놈,2019-01-09,2019-01-20,11 days 00:00:00.000000000,11,3743,35.05,2,992,26.5,2,616385,31.0,20.97,2,1701531340,13780694097,191234,1597053,4366453.0,0
2573,20176251,내안의 그놈,2019-01-09,2019-01-21,12 days 00:00:00.000000000,12,3565,36.456,2,890,27.0,2,585604,12.2,21.44,2,583598470,14364292567,71568,1668621,4366453.0,0
2574,20176251,내안의 그놈,2019-01-09,2019-01-22,13 days 00:00:00.000000000,13,3567,36.309,2,913,26.7,2,586522,10.6,21.51,2,504196110,14868488677,62309,1730930,4366453.0,0
2575,20176251,내안의 그놈,2019-01-09,2019-01-23,14 days 00:00:00.000000000,14,2243,15.702,3,656,18.1,3,310078,9.6,10.61,3,239958580,15108447257,29853,1760783,4366453.0,0
2576,20176251,내안의 그놈,2019-01-09,2019-01-24,15 days 00:00:00.000000000,15,2084,14.569,3,641,17.1,3,287562,7.9,9.88,3,182246460,15290693717,22822,1783605,4366453.0,0
2577,20176251,내안의 그놈,2019-01-09,2019-01-25,16 days 00:00:00.000000000,16,1976,13.3,3,627,16.6,3,266913,7.8,9.01,3,184765582,15475459299,20908,1804513,4366453.0,0
2578,20176251,내안의 그놈,2019-01-09,2019-01-26,17 days 00:00:00.000000000,17,1668,10.275,3,617,14.8,3,215705,16.4,6.94,3,310555658,15786014957,35366,1839879,4366453.0,0
2579,20176251,내안의 그놈,2019-01-09,2019-01-27,18 days 00:00:00.000000000,18,1522,9.491,3,602,14.4,3,194858,16.0,6.39,3,274123080,16060138037,31245,1871124,4366453.0,0
2580,20176251,내안의 그놈,2019-01-09,2019-01-28,19 days 00:00:00.000000000,19,1603,10.765999999999998,3,589,15.7,3,205700,7.0,7.16,3,114697320,16174835357,14309,1885433,4366453.0,0
2581,20176251,내안의 그놈,2019-01-09,2019-01-29,20 days 00:00:00.000000000,20,1578,10.492,3,570,14.7,3,202894,7.6,7.01,3,122265930,16297101287,15429,1900862,4366453.0,0
2582,20176251,내안의 그놈,2019-01-09,2019-01-30,21 days 00:00:00.000000000,21,165,1.12,5,117,3.2,5,18463,15.7,0.62,5,17823390,16314924677,2895,1903757,4366453.0,0
2583,20176251,내안의 그놈,2019-01-09,2019-01-31,22 days 00:00:00.000000000,22,119,0.76,6,81,2.0,6,12317,11.8,0.4,6,10723280,16325647957,1455,1905212,4366453.0,0
2584,20176251,내안의 그놈,2019-01-09,2019-02-01,23 days 00:00:00.000000000,23,112,0.7020000000000001,6,81,2.0,6,11910,15.3,0.38,6,13745220,16339393177,1817,1907029,4366453.0,0
2585,20176251,내안의 그놈,2019-01-09,2019-02-02,24 days 00:00:00.000000000,24,87,0.511,6,61,1.4,6,9262,20.6,0.28,6,14787450,16354180627,1906,1908935,4366453.0,0
2586,20176251,내안의 그놈,2019-01-09,2019-02-03,25 days 00:00:00.000000000,25,84,0.4920000000000001,6,60,1.4,6,8617,21.7,0.26,6,14303730,16368484357,1867,1910802,4366453.0,0
2587,20176251,내안의 그놈,2019-01-09,2019-02-04,26 days 00:00:00.000000000,26,88,0.516,6,64,1.5,6,9120,21.9,0.28,6,15011060,16383495417,1994,1912796,4366453.0,0
2588,20176251,내안의 그놈,2019-01-09,2019-02-05,27 days 00:00:00.000000000,27,25,0.174,6,19,0.5,6,2389,22.6,0.07,6,4364100,16387859517,539,1913335,4366453.0,0
2589,20176251,내안의 그놈,2019-01-09,2019-02-06,28 days 00:00:00.000000000,28,19,0.138,6,16,0.5,6,2001,20.8,0.06,6,3406300,16391265817,417,1913752,4366453.0,0
2590,20176251,내안의 그놈,2019-01-09,2019-02-07,29 days 00:00:00.000000000,29,9,0.07400000000000001,9,8,0.3,9,828,13.3,0.03,9,865000,16392130817,110,1913862,4366453.0,0
2591,20176251,내안의 그놈,2019-01-09,2019-02-08,30 days 00:00:00.000000000,30,10,0.081,9,9,0.3,10,1092,10.8,0.04,8,1036400,16393167217,118,1913980,4366453.0,0
2592,20176251,내안의 그놈,2019-01-09,2019-02-09,31 days 00:00:00.000000000,31,11,0.085,8,10,0.3,8,916,25.7,0.03,9,1913200,16395080417,235,1914215,4366453.0,0
2593,20176251,내안의 그놈,2019-01-09,2019-02-10,32 days 00:00:00.000000000,32,10,0.079,8,9,0.3,8,830,20.4,0.03,9,1431500,16396511917,169,1914384,4366453.0,0
2594,20176251,내안의 그놈,2019-01-09,2019-02-11,33 days 00:00:00.000000000,33,8,0.069,8,8,0.3,7,886,8.7,0.03,7,599400,16397111317,77,1914461,4366453.0,0
2595,20176251,내안의 그놈,2019-01-09,2019-02-12,34 days 00:00:00.000000000,34,9,0.077,10,9,0.3,10,937,12.9,0.03,12,946500,16398057817,121,1914582,4366453.0,0
2596,20176251,내안의 그놈,2019-01-09,2019-02-13,35 days 00:00:00.000000000,35,5,0.035,11,5,0.1,10,738,55.0,0.03,10,3644650,16401702467,406,1914988,4366453.0,0
2597,20176251,내안의 그놈,2019-01-09,2019-02-14,36 days 00:00:00.000000000,36,3,0.027000000000000003,14,3,0.1,12,636,38.2,0.02,12,1975000,16403677467,243,1915231,4366453.0,0
2598,20176251,내안의 그놈,2019-01-09,2019-02-15,37 days 00:00:00.000000000,37,2,0.017,16,2,0.1,15,418,14.1,0.01,14,301000,16403978467,59,1915290,4366453.0,0
2599,20176251,내안의 그놈,2019-01-09,2019-02-16,38 days 00:00:00.000000000,38,2,0.017,13,2,0.1,12,378,19.3,0.01,13,444600,16404423067,73,1915363,4366453.0,0
2600,20176251,내안의 그놈,2019-01-09,2019-02-17,39 days 00:00:00.000000000,39,3,0.025,10,3,0.1,10,507,22.3,0.02,9,620000,16405043067,113,1915476,4366453.0,0
2601,20176251,내안의 그놈,2019-01-09,2019-02-18,40 days 00:00:00.000000000,40,3,0.027000000000000003,14,3,0.1,13,509,22.6,0.02,13,604000,16405647067,115,1915591,4366453.0,0
2602,20176251,내안의 그놈,2019-01-09,2019-02-19,41 days 00:00:00.000000000,41,4,0.035,13,4,0.1,11,606,18.0,0.02,13,569000,16406216067,109,1915700,4366453.0,0
2603,20176251,내안의 그놈,2019-01-09,2019-02-20,42 days 00:00:00.000000000,42,3,0.023,16,3,0.1,13,433,25.2,0.01,17,567000,16406783067,109,1915809,4366453.0,0
2604,20176251,내안의 그놈,2019-01-09,2019-02-21,43 days 00:00:00.000000000,43,3,0.023,14,3,0.1,13,390,25.9,0.01,15,505000,16407288067,101,1915910,4366453.0,0
2605,20176251,내안의 그놈,2019-01-09,2019-02-22,44 days 00:00:00.000000000,44,1,0.008,20,1,0.0,19,173,17.9,0.01,17,185000,16407473067,31,1915941,4366453.0,0
2606,20176251,내안의 그놈,2019-01-09,2019-02-25,47 days 00:00:00.000000000,47,5,0.038,14,2,0.1,18,945,3.3,0.03,11,95000,16407568067,31,1915972,4366453.0,0
2607,20176251,내안의 그놈,2019-01-09,2019-02-26,48 days 00:00:00.000000000,48,14,0.108,7,14,0.4,7,1289,36.2,0.05,8,2405500,16409973567,467,1916439,4366453.0,0
2608,20176251,내안의 그놈,2019-01-09,2019-02-27,49 days 00:00:00.000000000,49,2,0.012,22,2,0.0,19,194,30.9,0.01,21,300000,16410273567,60,1916499,4366453.0,0
2609,20176251,내안의 그놈,2019-01-09,2019-02-28,50 days 00:00:00.000000000,50,11,0.067,10,11,0.2,10,1332,26.3,0.04,9,1801000,16412074567,350,1916849,4366453.0,0
2610,20176251,내안의 그놈,2019-01-09,2019-03-05,55 days 00:00:00.000000000,55,1,0.006999999999999999,22,1,0.0,17,97,1.0,0.0,22,5000,16412079567,1,1916850,4366453.0,0
2611,20176251,내안의 그놈,2019-01-09,2019-03-06,56 days 00:00:00.000000000,56,1,0.016,23,1,0.0,16,104,1.0,0.0,25,5000,16412084567,1,1916851,4366453.0,0
2612,20176251,내안의 그놈,2019-01-09,2019-03-20,70 days 00:00:00.000000000,70,1,0.008,23,1,0.0,19,83,4.8,0.0,27,32000,16412116567,4,1916855,4366453.0,0
2613,20176251,내안의 그놈,2019-01-09,2019-07-13,185 days 00:00:00.000000000,185,1,0.029,22,1,0.1,18,75,100.0,0.0,24,750000,16412866567,75,1916930,4366453.0,0
2614,20176251,내안의 그놈,2019-01-09,2019-09-27,261 days 00:00:00.000000000,261,1,0.008,28,1,0.0,27,102,100.0,0.0,34,714000,16413580567,102,1917032,4366453.0,0
2615,20176251,내안의 그놈,2019-01-09,2019-10-23,287 days 00:00:00.000000000,287,1,0.01,41,1,0.0,36,127,100.0,0.0,48,600000,16414180567,127,1917159,4366453.0,0
2616,20176251,내안의 그놈,2019-01-09,2019-10-25,289 days 00:00:00.000000000,289,1,0.01,35,1,0.0,34,86,100.0,0.0,47,946000,16415126567,86,1917245,4366453.0,0
2617,20176251,내안의 그놈,2019-01-09,2019-10-26,290 days 00:00:00.000000000,290,1,0.009000000000000001,32,1,0.0,28,200,100.0,0.01,26,1400000,16416526567,200,1917445,4366453.0,0
2618,20183096,생일,2019-04-03,2019-01-16,-77 days +00:00:00.000000000,-77,1,0.009000000000000001,26,1,0.0,22,262,100.0,0.01,19,1834000,1834000,262,262,5291946.0,2
2619,20183096,생일,2019-04-03,2019-03-06,-28 days +00:00:00.000000000,-28,2,0.032,15,1,0.0,16,458,75.1,0.02,12,3096000,4930000,344,606,5291946.0,2
2620,20183096,생일,2019-04-03,2019-03-13,-21 days +00:00:00.000000000,-21,1,0.02,22,1,0.0,15,166,100.0,0.01,18,1518000,6448000,166,772,5291946.0,2
2621,20183096,생일,2019-04-03,2019-03-15,-19 days +00:00:00.000000000,-19,1,0.031,21,1,0.1,18,247,100.0,0.01,18,1729000,8177000,247,1019,5291946.0,2
2622,20183096,생일,2019-04-03,2019-03-18,-16 days +00:00:00.000000000,-16,12,0.402,10,12,0.7,10,2862,99.3,0.11,8,25587000,33764000,2843,3862,5291946.0,2
2623,20183096,생일,2019-04-03,2019-03-19,-15 days +00:00:00.000000000,-15,2,0.066,17,2,0.1,16,557,97.1,0.02,16,4869000,38633000,541,4403,5291946.0,2
2624,20183096,생일,2019-04-03,2019-03-20,-14 days +00:00:00.000000000,-14,1,0.008,23,1,0.0,19,290,100.0,0.01,21,2610000,41243000,290,4693,5291946.0,2
2625,20183096,생일,2019-04-03,2019-03-21,-13 days +00:00:00.000000000,-13,9,0.07400000000000001,15,9,0.3,14,1853,100.0,0.07,14,16677000,57920000,1853,6546,5291946.0,2
2626,20183096,생일,2019-04-03,2019-03-25,-9 days +00:00:00.000000000,-9,2,0.017,17,2,0.1,14,689,98.1,0.03,14,6474000,64394000,676,7222,5291946.0,2
2627,20183096,생일,2019-04-03,2019-03-26,-8 days +00:00:00.000000000,-8,2,0.018000000000000002,20,2,0.1,17,464,100.0,0.02,17,3594000,67988000,464,7686,5291946.0,2
2628,20183096,생일,2019-04-03,2019-03-27,-7 days +00:00:00.000000000,-7,1,0.013,26,1,0.0,19,218,100.0,0.01,21,1962000,69950000,218,7904,5291946.0,2
2629,20183096,생일,2019-04-03,2019-03-28,-6 days +00:00:00.000000000,-6,11,0.152,15,11,0.5,15,2117,100.0,0.08,13,19147000,89097000,2117,10021,5291946.0,2
2630,20183096,생일,2019-04-03,2019-03-29,-5 days +00:00:00.000000000,-5,1,0.014,23,1,0.0,21,190,100.0,0.01,21,2090000,91187000,190,10211,5291946.0,2
2631,20183096,생일,2019-04-03,2019-03-30,-4 days +00:00:00.000000000,-4,1,0.014,25,1,0.0,22,200,100.0,0.01,20,2000000,93187000,200,10411,5291946.0,2
2632,20183096,생일,2019-04-03,2019-04-03,0 days 00:00:00.000000000,0,3735,48.645,1,852,38.0,1,586086,7.8,21.74,1,357545220,450732220,45516,55927,5291946.0,2
2633,20183096,생일,2019-04-03,2019-04-04,1 days 00:00:00.000000000,1,3537,47.292,1,847,36.4,1,551252,7.9,20.58,1,341995800,792728020,43517,99444,5291946.0,2
2634,20183096,생일,2019-04-03,2019-04-05,2 days 00:00:00.000000000,2,3575,47.452,1,862,36.6,1,557643,10.3,20.26,1,495459368,1288187388,57313,156757,5291946.0,2
2635,20183096,생일,2019-04-03,2019-04-06,3 days 00:00:00.000000000,3,3652,47.807,1,856,36.2,1,566367,20.0,19.39,1,983277413,2271464801,113329,270086,5291946.0,2
2636,20183096,생일,2019-04-03,2019-04-07,4 days 00:00:00.000000000,4,3580,48.17,1,856,36.8,1,555895,19.0,19.53,1,915734090,3187198891,105359,375445,5291946.0,2
2637,20183096,생일,2019-04-03,2019-04-08,5 days 00:00:00.000000000,5,3488,47.735,1,824,36.8,1,537992,7.3,21.0,1,313569830,3500768721,39139,414584,5291946.0,2
2638,20183096,생일,2019-04-03,2019-04-09,6 days 00:00:00.000000000,6,3546,48.39,1,856,36.9,1,551747,7.3,22.06,1,320784100,3821552821,40232,454816,5291946.0,2
2639,20183096,생일,2019-04-03,2019-04-10,7 days 00:00:00.000000000,7,3063,53.19600000000001,1,791,45.5,1,480188,9.0,18.12,1,340577410,4162130231,43351,498167,5291946.0,2
2640,20183096,생일,2019-04-03,2019-04-11,8 days 00:00:00.000000000,8,2526,37.389,1,717,34.8,1,408718,8.0,15.06,1,254624830,4416755061,32524,530691,5291946.0,2
2641,20183096,생일,2019-04-03,2019-04-12,9 days 00:00:00.000000000,9,2751,38.535,1,773,36.2,1,453740,10.3,16.17,1,392160230,4808915291,46922,577613,5291946.0,2
2642,20183096,생일,2019-04-03,2019-04-13,10 days 00:00:00.000000000,10,3271,41.363,1,862,37.6,1,558940,15.4,18.58,1,740847790,5549763081,86029,663642,5291946.0,2
2643,20183096,생일,2019-04-03,2019-04-14,11 days 00:00:00.000000000,11,3228,41.603,1,865,37.6,1,552223,17.8,18.81,1,851549350,6401312431,98132,761774,5291946.0,2
2644,20183096,생일,2019-04-03,2019-04-15,12 days 00:00:00.000000000,12,2951,41.106,1,800,37.3,1,498400,6.0,19.36,1,237271000,6638583431,30109,791883,5291946.0,2
2645,20183096,생일,2019-04-03,2019-04-16,13 days 00:00:00.000000000,13,3085,42.61600000000001,1,827,36.1,1,515140,8.2,20.46,1,327654830,6966238261,42389,834272,5291946.0,2
2646,20183096,생일,2019-04-03,2019-04-17,14 days 00:00:00.000000000,14,2719,33.915,1,709,25.5,1,466422,7.0,17.68,1,254784140,7221022401,32539,866811,5291946.0,2
2647,20183096,생일,2019-04-03,2019-04-18,15 days 00:00:00.000000000,15,2496,29.207,1,671,19.6,1,445336,6.5,17.03,1,226770890,7447793291,29015,895826,5291946.0,2
2648,20183096,생일,2019-04-03,2019-04-19,16 days 00:00:00.000000000,16,2744,30.304,1,727,20.4,1,482166,7.6,17.56,1,307912135,7755705426,36846,932672,5291946.0,2
2649,20183096,생일,2019-04-03,2019-04-20,17 days 00:00:00.000000000,17,3317,33.283,1,878,23.1,1,598313,11.8,19.9,1,599578994,8355284420,70426,1003098,5291946.0,2
2650,20183096,생일,2019-04-03,2019-04-21,18 days 00:00:00.000000000,18,3232,33.523,1,855,22.9,1,589966,10.7,20.23,1,539663210,8894947630,63042,1066140,5291946.0,2
2651,20183096,생일,2019-04-03,2019-04-22,19 days 00:00:00.000000000,19,2836,33.722,1,783,23.1,1,503109,4.4,20.23,1,170648890,9065596520,21995,1088135,5291946.0,2
2652,20183096,생일,2019-04-03,2019-04-23,20 days 00:00:00.000000000,20,2830,33.282,1,783,22.5,1,497140,4.4,20.19,1,167174950,9232771470,21873,1110008,5291946.0,2
2653,20183096,생일,2019-04-03,2019-04-24,21 days 00:00:00.000000000,21,883,47.937,1,422,35.5,1,102516,17.2,4.27,1,106838670,9339610140,17660,1127668,5291946.0,2
2654,20183096,생일,2019-04-03,2019-04-25,22 days 00:00:00.000000000,22,777,34.305,2,423,30.0,2,88919,10.5,3.68,2,72857060,9412467200,9375,1137043,5291946.0,2
2655,20183096,생일,2019-04-03,2019-04-26,23 days 00:00:00.000000000,23,714,33.256,2,410,30.9,2,80341,14.3,3.25,2,96018680,9508485880,11510,1148553,5291946.0,2
2656,20183096,생일,2019-04-03,2019-04-27,24 days 00:00:00.000000000,24,471,18.84,2,334,23.7,2,55479,19.4,2.15,2,89871710,9598357590,10758,1159311,5291946.0,2
2657,20183096,생일,2019-04-03,2019-04-28,25 days 00:00:00.000000000,25,460,18.548,2,345,24.6,2,55602,16.3,2.2,2,74505500,9672863090,9075,1168386,5291946.0,2
2658,20183096,생일,2019-04-03,2019-04-29,26 days 00:00:00.000000000,26,622,32.062,2,378,30.3,2,71119,8.5,3.01,2,45800990,9718664080,6010,1174396,5291946.0,2
2659,20183096,생일,2019-04-03,2019-04-30,27 days 00:00:00.000000000,27,649,31.783,2,403,30.3,2,73728,12.2,3.06,2,66250450,9784914530,8977,1183373,5291946.0,2
2660,20183096,생일,2019-04-03,2019-05-01,28 days 00:00:00.000000000,28,141,3.014,3,102,6.1,3,17031,19.9,0.66,3,23233310,9808147840,3389,1186762,5291946.0,2
2661,20183096,생일,2019-04-03,2019-05-02,29 days 00:00:00.000000000,29,144,3.3710000000000004,3,106,6.8,3,17906,6.7,0.73,3,8650280,9816798120,1193,1187955,5291946.0,2
2662,20183096,생일,2019-04-03,2019-05-03,30 days 00:00:00.000000000,30,135,3.158,3,98,6.3,3,16131,10.2,0.64,3,12455710,9829253830,1651,1189606,5291946.0,2
2663,20183096,생일,2019-04-03,2019-05-04,31 days 00:00:00.000000000,31,61,1.325,3,46,2.8,3,6985,12.3,0.26,3,6604610,9835858440,857,1190463,5291946.0,2
2664,20183096,생일,2019-04-03,2019-05-05,32 days 00:00:00.000000000,32,44,0.905,3,36,2.1,3,5335,12.2,0.2,3,5085130,9840943570,650,1191113,5291946.0,2
2665,20183096,생일,2019-04-03,2019-05-06,33 days 00:00:00.000000000,33,57,1.185,3,44,2.6,3,6782,11.6,0.26,3,6189600,9847133170,788,1191901,5291946.0,2
2666,20183096,생일,2019-04-03,2019-05-07,34 days 00:00:00.000000000,34,157,3.238,3,114,6.5,3,19202,6.9,0.83,3,8673540,9855806710,1326,1193227,5291946.0,2
2667,20183096,생일,2019-04-03,2019-05-08,35 days 00:00:00.000000000,35,144,3.139,3,104,6.5,3,17610,3.3,0.77,3,4496980,9860303690,578,1193805,5291946.0,2
2668,20183096,생일,2019-04-03,2019-05-09,36 days 00:00:00.000000000,36,16,0.246,10,15,0.8,10,2267,13.1,0.09,9,2061000,9862364690,296,1194101,5291946.0,2
2669,20183096,생일,2019-04-03,2019-05-10,37 days 00:00:00.000000000,37,16,0.235,8,14,0.7,8,2044,9.6,0.08,8,1011000,9863375690,196,1194297,5291946.0,2
2670,20183096,생일,2019-04-03,2019-05-11,38 days 00:00:00.000000000,38,12,0.152,10,9,0.4,11,1495,6.2,0.05,11,605650,9863981340,93,1194390,5291946.0,2
2671,20183096,생일,2019-04-03,2019-05-12,39 days 00:00:00.000000000,39,10,0.128,8,8,0.3,9,1402,3.9,0.05,8,446500,9864427840,54,1194444,5291946.0,2
2672,20183096,생일,2019-04-03,2019-05-13,40 days 00:00:00.000000000,40,10,0.139,9,9,0.5,8,1261,1.6,0.05,11,146000,9864573840,20,1194464,5291946.0,2
2673,20183096,생일,2019-04-03,2019-05-14,41 days 00:00:00.000000000,41,7,0.096,13,7,0.3,12,979,7.4,0.04,13,379000,9864952840,72,1194536,5291946.0,2
2674,20183096,생일,2019-04-03,2019-05-15,42 days 00:00:00.000000000,42,14,0.109,9,13,0.4,8,1736,48.9,0.06,8,6449000,9871401840,849,1195385,5291946.0,2
2675,20183096,생일,2019-04-03,2019-05-16,43 days 00:00:00.000000000,43,6,0.048,10,6,0.2,10,734,24.4,0.03,10,1257000,9872658840,179,1195564,5291946.0,2
2676,20183096,생일,2019-04-03,2019-05-17,44 days 00:00:00.000000000,44,4,0.03,13,3,0.1,14,588,25.5,0.02,12,757000,9873415840,150,1195714,5291946.0,2
2677,20183096,생일,2019-04-03,2019-05-18,45 days 00:00:00.000000000,45,3,0.022,13,3,0.1,10,475,0.6,0.02,11,22000,9873437840,3,1195717,5291946.0,2
2678,20183096,생일,2019-04-03,2019-05-19,46 days 00:00:00.000000000,46,3,0.022,11,3,0.1,9,448,2.2,0.02,9,81000,9873518840,10,1195727,5291946.0,2
2679,20183096,생일,2019-04-03,2019-05-20,47 days 00:00:00.000000000,47,2,0.015,18,2,0.1,15,309,0.7,0.01,19,14000,9873532840,2,1195729,5291946.0,2
2680,20183096,생일,2019-04-03,2019-05-21,48 days 00:00:00.000000000,48,3,0.023,17,3,0.1,14,399,1.5,0.01,24,48000,9873580840,6,1195735,5291946.0,2
2681,20183096,생일,2019-04-03,2019-05-22,49 days 00:00:00.000000000,49,3,0.021,17,3,0.1,14,391,56.8,0.01,21,1415000,9874995840,222,1195957,5291946.0,2
2682,20183096,생일,2019-04-03,2019-05-23,50 days 00:00:00.000000000,50,1,0.01,28,1,0.0,24,141,100.0,0.0,30,846000,9875841840,141,1196098,5291946.0,2
2683,20183096,생일,2019-04-03,2019-05-24,51 days 00:00:00.000000000,51,1,0.009000000000000001,22,1,0.0,20,147,100.0,0.01,21,1176000,9877017840,147,1196245,5291946.0,2
2684,20183096,생일,2019-04-03,2019-05-25,52 days 00:00:00.000000000,52,2,0.019,16,2,0.1,16,362,77.6,0.01,16,1647000,9878664840,281,1196526,5291946.0,2
2685,20183096,생일,2019-04-03,2019-05-26,53 days 00:00:00.000000000,53,1,0.01,23,1,0.0,19,134,96.3,0.0,27,903000,9879567840,129,1196655,5291946.0,2
2686,20183096,생일,2019-04-03,2019-05-27,54 days 00:00:00.000000000,54,1,0.01,27,1,0.0,22,117,0.9,0.0,33,5000,9879572840,1,1196656,5291946.0,2
2687,20183096,생일,2019-04-03,2019-05-28,55 days 00:00:00.000000000,55,1,0.01,28,1,0.0,21,117,0.9,0.0,40,5000,9879577840,1,1196657,5291946.0,2
2688,20183096,생일,2019-04-03,2019-05-30,57 days 00:00:00.000000000,57,1,0.008,26,1,0.0,24,104,1.0,0.0,36,5000,9879582840,1,1196658,5291946.0,2
2689,20183096,생일,2019-04-03,2019-05-31,58 days 00:00:00.000000000,58,1,0.008,22,1,0.0,21,117,0.9,0.0,24,5000,9879587840,1,1196659,5291946.0,2
2690,20183096,생일,2019-04-03,2019-06-14,72 days 00:00:00.000000000,72,1,0.017,20,1,0.1,18,57,61.4,0.0,35,175000,9879762840,35,1196694,5291946.0,2
2691,20183096,생일,2019-04-03,2019-07-15,103 days 00:00:00.000000000,103,2,0.053,18,2,0.1,16,299,75.9,0.01,17,1362000,9881124840,227,1196921,5291946.0,2
2692,20183096,생일,2019-04-03,2019-07-18,106 days 00:00:00.000000000,106,1,0.073,24,1,0.1,21,164,48.8,0.01,20,400000,9881524840,80,1197001,5291946.0,2
2693,20183096,생일,2019-04-03,2019-07-20,108 days 00:00:00.000000000,108,1,0.096,19,1,0.1,16,160,93.8,0.01,15,1050000,9882574840,150,1197151,5291946.0,2
2694,20183096,생일,2019-04-03,2019-08-16,135 days 00:00:00.000000000,135,2,0.016,23,2,0.1,20,273,100.0,0.01,21,1911000,9884485840,273,1197424,5291946.0,2
2695,20185881,증인,2019-02-13,2019-01-20,-24 days +00:00:00.000000000,-24,1,0.009000000000000001,21,1,0.0,16,262,100.0,0.01,18,2096000,2096000,262,262,6132353.0,0
2696,20185881,증인,2019-02-13,2019-01-21,-23 days +00:00:00.000000000,-23,7,0.07200000000000001,8,4,0.1,12,966,100.0,0.04,8,8694000,10790000,966,1228,6132353.0,0
2697,20185881,증인,2019-02-13,2019-01-22,-22 days +00:00:00.000000000,-22,7,0.071,11,7,0.2,9,1764,93.5,0.06,8,14841000,25631000,1649,2877,6132353.0,0
2698,20185881,증인,2019-02-13,2019-01-23,-21 days +00:00:00.000000000,-21,4,0.028,14,4,0.1,13,1022,100.0,0.03,10,9198000,34829000,1022,3899,6132353.0,0
2699,20185881,증인,2019-02-13,2019-01-24,-20 days +00:00:00.000000000,-20,4,0.028,16,4,0.1,15,1035,100.0,0.04,10,9315000,44144000,1035,4934,6132353.0,0
2700,20185881,증인,2019-02-13,2019-01-28,-16 days +00:00:00.000000000,-16,20,0.134,8,20,0.5,8,5046,99.6,0.18,7,45252000,89396000,5028,9962,6132353.0,0
2701,20185881,증인,2019-02-13,2019-01-29,-15 days +00:00:00.000000000,-15,10,0.066,14,10,0.3,14,1996,100.0,0.07,11,17709000,107105000,1996,11958,6132353.0,0
2702,20185881,증인,2019-02-13,2019-01-31,-13 days +00:00:00.000000000,-13,46,0.294,7,46,1.1,7,8323,72.0,0.27,7,57808400,164913400,5989,17947,6132353.0,0
2703,20185881,증인,2019-02-13,2019-02-01,-12 days +00:00:00.000000000,-12,1,0.006,21,1,0.0,18,450,70.0,0.01,16,3375000,168288400,315,18262,6132353.0,0
2704,20185881,증인,2019-02-13,2019-02-02,-11 days +00:00:00.000000000,-11,18,0.106,9,14,0.3,10,5167,64.5,0.16,7,31868480,200156880,3335,21597,6132353.0,0
2705,20185881,증인,2019-02-13,2019-02-03,-10 days +00:00:00.000000000,-10,17,0.1,9,14,0.3,10,4025,70.7,0.12,7,27015000,227171880,2846,24443,6132353.0,0
2706,20185881,증인,2019-02-13,2019-02-07,-6 days +00:00:00.000000000,-6,12,0.099,7,10,0.3,7,2688,98.2,0.09,7,23760000,250931880,2640,27083,6132353.0,0
2707,20185881,증인,2019-02-13,2019-02-09,-4 days +00:00:00.000000000,-4,16,0.124,7,15,0.5,7,4324,82.9,0.14,7,32589580,283521460,3585,30668,6132353.0,0
2708,20185881,증인,2019-02-13,2019-02-10,-3 days +00:00:00.000000000,-3,15,0.118,7,14,0.4,7,3474,89.1,0.11,7,29580200,313101660,3095,33763,6132353.0,0
2709,20185881,증인,2019-02-13,2019-02-12,-1 days +00:00:00.000000000,-1,25,0.213,6,25,0.8,6,3752,60.3,0.13,6,17590600,330692260,2262,36025,6132353.0,0
2710,20185881,증인,2019-02-13,2019-02-13,0 days 00:00:00.000000000,0,3833,26.868,2,884,26.2,2,614520,13.3,20.98,2,633381650,964073910,81424,117449,6132353.0,0
2711,20185881,증인,2019-02-13,2019-02-14,1 days 00:00:00.000000000,1,3339,29.638,2,806,28.3,2,544844,15.8,18.17,2,669567010,1633640920,85900,203349,6132353.0,0
2712,20185881,증인,2019-02-13,2019-02-15,2 days 00:00:00.000000000,2,3477,30.311,2,833,29.1,2,564813,17.5,18.63,2,833499448,2467140368,98609,301958,6132353.0,0
2713,20185881,증인,2019-02-13,2019-02-16,3 days 00:00:00.000000000,3,3710,30.919,2,937,30.3,2,590524,35.5,18.83,2,1778792893,4245933261,209875,511833,6132353.0,0
